analysis_set,dataset,dataset_short,subject_index,n_obs,best_AIC,best_BIC,runnerup_delta_BIC,max_BIC_weight,NLL_CostToSample,AIC_CostToSample,BIC_CostToSample,BIC_weight_CostToSample,NLL_CutOff,AIC_CutOff,BIC_CutOff,BIC_weight_CutOff,NLL_BiasedPrior,AIC_BiasedPrior,BIC_BiasedPrior,BIC_weight_BiasedPrior
foods_vacations_all,Foods dataset 1,foods_1,1,11,Cost to sample,Cost to sample,3.03993720345589,0.81252273052921,3.20310658488802,10.406213169776,11.2020037153728,0.81252273052921,7.6246189861594,19.2492379723188,20.0450285179155,0.00976331006153449,4.72307518661597,13.4461503732319,14.2419409188287,0.177713959409256
foods_vacations_all,Foods dataset 1,foods_1,2,36,Cost to sample,Cost to sample,0.357535465741673,0.522191883150954,7.78404361350221,19.5680872270044,22.7351251039167,0.522191883150954,10.3260953900218,24.6521907800436,27.8192286569558,0.0410989813309833,7.96281134637305,19.9256226927461,23.0926605696583,0.436709135518062
foods_vacations_all,Foods dataset 1,foods_1,3,39,Cost to sample,Cost to sample,8.25608554049357,0.978343175947988,9.82309385532229,23.6461877106446,26.9733110029039,0.978343175947988,14.9354567999362,33.8709135998724,37.1980368921317,0.00589142297121774,13.9511366255691,31.9022732511381,35.2293965433974,0.0157654010807937
foods_vacations_all,Foods dataset 1,foods_1,4,28,Cost to sample,Cost to sample,2.86771061342495,0.785980876456671,9.75405062136502,23.50810124273,26.1725102630804,0.785980876456671,13.1381697563648,30.2763395127295,32.9407485330799,0.026650644306552,11.1879059280775,26.375811856155,29.0402208765054,0.187368479236777
foods_vacations_all,Foods dataset 1,foods_1,5,31,Biased prior,Biased prior,2.54867339500315,0.750965764312892,10.238698918554,24.4773978371081,27.3453722460783,0.20998232624193,11.9208305124431,27.8416610248862,30.7096354338565,0.0390519094451776,8.96436222105245,21.9287244421049,24.7966988510752,0.750965764312892
foods_vacations_all,Foods dataset 1,foods_1,6,17,Biased prior,Biased prior,0.850668942086436,0.571283807345647,9.12840125365122,22.2568025073024,23.9232291954149,0.373363191913663,11.0372220328053,26.0744440656105,27.740870753723,0.0553530007406899,8.703066782608,21.406133565216,23.0725602533284,0.571283807345647
foods_vacations_all,Foods dataset 1,foods_1,7,31,Biased prior,Biased prior,5.03596452925807,0.901415002860182,8.8247247298529,21.6494494597058,24.5174238686761,0.0726739856819663,9.85604018812949,23.712080376259,26.5800547852293,0.025911011457852,6.30674246522386,16.6134849304477,19.481459339418,0.901415002860182
foods_vacations_all,Foods dataset 1,foods_1,8,27,Cost to sample,Cost to sample,0.689095125525299,0.580369440129942,11.2179420373146,26.4358840746292,29.0275578066379,0.580369440129942,15.4515788676499,34.9031577352997,37.4948314673084,0.00841510273538294,11.5624896000773,27.1249792001545,29.7166529321632,0.411215457134675
foods_vacations_all,Foods dataset 1,foods_1,9,33,Cost to sample,Cost to sample,1.57410017702524,0.542009032294945,9.11087518506995,22.2217503701399,25.2147654930729,0.542009032294945,10.0529912125249,24.1059824250497,27.0989975479827,0.211276275294856,9.89792527358257,23.7958505471651,26.7888656700981,0.2467146924102
foods_vacations_all,Foods dataset 1,foods_1,10,25,Biased prior,Biased prior,2.41080550881148,0.757719179929101,9.81234193287922,23.6246838657584,26.0624355154948,0.226990936090218,12.5100605884547,29.0201211769094,31.4578728266458,0.0152898839806814,8.60693917847348,21.213878356947,23.6516300066834,0.757719179929101
