analysis_set,dataset,dataset_short,subject_index,n_obs,best_AIC,best_BIC,runnerup_delta_BIC,max_BIC_weight,NLL_CostToSample,AIC_CostToSample,BIC_CostToSample,BIC_weight_CostToSample,NLL_CutOff,AIC_CutOff,BIC_CutOff,BIC_weight_CutOff,NLL_BiasedPrior,AIC_BiasedPrior,BIC_BiasedPrior,BIC_weight_BiasedPrior
trust_2,Trustworthiness dataset 2,trust_2,28,45,Biased prior,Biased prior,8.65808358400277,0.986991283882507,15.6989274133902,35.3978548267804,39.0111798063211,0.0130087136861735,31.1916231251975,66.383246250395,69.9965712299356,2.43131986113934e-09,11.3698856213888,26.7397712427776,30.3530962223183,0.986991283882507
trust_2,Trustworthiness dataset 2,trust_2,29,232,Biased prior,Biased prior,15.0516924059134,0.999461317938453,69.2037498336955,142.407499667391,149.300974410724,0.000538682060575009,89.3370739016758,182.674147803352,189.567622546684,9.71719610974816e-13,61.6779036307388,127.355807261478,134.24928200481,0.999461317938453
trust_2,Trustworthiness dataset 2,trust_2,30,206,Cost to sample,Cost to sample,4.15127262113782,0.88851250706716,66.7725899266579,137.545179853316,144.200932190895,0.88851250706716,92.2771829217902,188.55436584358,195.21011818116,7.45005612498983e-12,68.8482262372268,141.696452474454,148.352204812033,0.11148749292539
trust_2,Trustworthiness dataset 2,trust_2,31,256,Cut off,Cut off,3.84743953875949,0.872551374935504,64.6973304052173,133.394660810435,140.485015699394,1.4755042806816e-06,51.4071534080147,106.814306816029,113.904661704989,0.872551374935504,53.3308731773945,110.661746354789,117.752101243748,0.127447149560216
trust_2,Trustworthiness dataset 2,trust_2,32,75,Biased prior,Biased prior,4.87000361812341,0.917739905301906,48.2241510001649,100.44830200033,105.083278227402,0.0803918026466818,51.9860385419959,107.972077083992,112.607053311064,0.00186829205141202,45.7891491911032,95.5782983822063,100.213274609279,0.917739905301906
trust_2,Trustworthiness dataset 2,trust_2,33,320,Cost to sample,Cost to sample,16.8232210767186,0.99977777780211,0,4,11.5366419915875,0.99977777780211,90.1797570678762,184.359514135752,191.89615612734,6.84435623237226e-40,8.4116105383593,20.8232210767186,28.3598630683061,0.000222222197890271
trust_2,Trustworthiness dataset 2,trust_2,34,171,Cost to sample,Cost to sample,4.25664844139467,0.893625608646178,65.7767317274357,135.553463454871,141.836790567877,0.893625608646178,80.9409256576126,165.881851315225,172.165178428231,2.31968951500724e-07,67.905055948133,139.810111896266,146.093439009271,0.106374159384871
trust_2,Trustworthiness dataset 2,trust_2,35,57,Cost to sample,Cost to sample,6.57624151784036,0.960203140185454,34.0180617459673,72.0361234919346,76.1222260276037,0.960203140185454,39.5093892919169,83.0187785838337,87.1048811195028,0.00395831060953518,37.3061825048875,78.6123650097749,82.698467545444,0.0358385492050111
trust_2,Trustworthiness dataset 2,trust_2,36,178,Biased prior,Biased prior,4.48041984616302,0.903700616249503,67.2701273153577,138.540254630715,144.9038217313,0.0961864221428902,74.0171227947986,152.034245589597,158.397812690181,0.000112961607606279,65.0299173922762,134.059834784552,140.423401885137,0.903700616249503
trust_2,Trustworthiness dataset 2,trust_2,37,208,Cost to sample,Cost to sample,5.90664001904665,0.950418659820654,68.8703930923823,141.740786184765,148.415862344167,0.950418659820654,82.1739611327305,168.347922265461,175.022998424864,1.58580128266402e-06,71.8237131019057,147.647426203811,154.322502363214,0.0495797543780633
