analysis_set,dataset,dataset_short,subject_index,n_obs,best_AIC,best_BIC,runnerup_delta_BIC,max_BIC_weight,NLL_CostToSample,AIC_CostToSample,BIC_CostToSample,BIC_weight_CostToSample,NLL_CutOff,AIC_CutOff,BIC_CutOff,BIC_weight_CutOff,NLL_BiasedPrior,AIC_BiasedPrior,BIC_BiasedPrior,BIC_weight_BiasedPrior
match_trust_all,Trustworthiness dataset 1,trust_1,5,160,Biased prior,Biased prior,8.84946005091226,0.988110628578448,46.6295551737517,97.2591103475034,103.409457977971,0.0118350401834764,52.0132757426317,108.026551485263,114.176899115731,5.43312380756836e-05,42.2048251482956,88.4096502965911,94.5599979270588,0.988110628578448
match_trust_all,Trustworthiness dataset 1,trust_1,6,134,Cost to sample,Cost to sample,4.37604352461331,0.889194096655997,52.085275111552,108.170550223104,113.966229823006,0.889194096655997,56.4692646053698,116.93852921074,122.734208810641,0.0110931305715381,54.2732968738586,112.546593747717,118.342273347619,0.0997127727724649
match_trust_all,Trustworthiness dataset 1,trust_1,7,178,Biased prior,Biased prior,23.5895246352506,0.999992160051708,45.7945737804797,95.5891475609594,101.952714661544,7.54390837889359e-06,49.032575174209,102.065150348418,108.428717449002,2.96039912752149e-07,33.9998114628544,71.9996229257088,78.363190026293,0.999992160051708
match_trust_all,Trustworthiness dataset 1,trust_1,8,125,Biased prior,Biased prior,5.78936315636929,0.947582529611615,44.784672303874,93.5693446077479,99.2259720823525,0.0524170781684038,56.587592459893,117.175184919786,122.831812394391,3.92219981394563e-07,41.8899907256893,87.7799814513786,93.4366089259832,0.947582529611615
match_trust_all,Trustworthiness dataset 1,trust_1,9,158,Biased prior,Biased prior,2.74299574697349,0.797621015656356,39.8429277059674,83.6858554119349,89.8110454779888,0.202377687847703,51.8011534830452,107.60230696609,113.727497032144,1.29649594110287e-06,38.4714298324807,80.9428596649614,87.0680497310153,0.797621015656356
match_trust_all,Trustworthiness dataset 1,trust_1,10,173,Biased prior,Biased prior,16.3888399293725,0.999723884560706,47.5942721159489,99.1885442318977,105.495127420893,0.000276114170029783,59.8844044722545,123.768808944509,130.075392133504,1.26926419986839e-09,39.3998521512626,82.7997043025252,89.1062874915207,0.999723884560706
match_trust_all,Trustworthiness dataset 1,trust_1,11,142,Cost to sample,Cost to sample,0.866819277248823,0.606687544170684,39.1505410076429,82.3010820152857,88.2127361304882,0.606687544170684,55.8844258644093,115.768851728819,121.680505844021,3.2774133959168e-08,39.5839506462673,83.1679012925345,89.0795554077371,0.393312423055182
match_trust_all,Trustworthiness dataset 1,trust_1,12,169,Biased prior,Biased prior,4.91993404428507,0.919279856201669,44.6903948140221,93.3807896280443,99.6405870578904,0.0785412195182702,48.2751870849025,100.550374169805,106.810171599651,0.00217892428006116,42.2304277918796,88.4608555837592,94.7206530136054,0.919279856201669
match_trust_all,Trustworthiness dataset 1,trust_1,13,195,Cost to sample,Cost to sample,8.67560734570341,0.987103271101854,30.6061003540139,65.2122007080279,71.7581998251553,0.987103271101854,47.7613552249539,99.5227104499077,106.068709567035,3.49888819443806e-08,34.9439040268656,73.8878080537313,80.4338071708588,0.0128966939092641
match_trust_all,Trustworthiness dataset 1,trust_1,14,155,Biased prior,Biased prior,7.21737707635818,0.973626950946559,46.8652374128028,97.7304748256057,103.817325059444,0.0263729716574417,59.6041525622154,123.208305124431,129.295155358269,7.73959995150179e-08,43.2565488746237,90.5130977492475,96.599947983086,0.973626950946559
match_trust_all,Trustworthiness dataset 1,trust_1,15,171,Cut off,Cut off,9.46170850206425,0.989970906379592,44.7288991821943,93.4577983643887,99.741125477394,0.0012986053001567,38.0925144695158,80.1850289390316,86.468356052037,0.989970906379592,42.8233687205479,89.6467374410959,95.9300645541012,0.00873048832025133
match_trust_all,Trustworthiness dataset 1,trust_1,16,124,Biased prior,Biased prior,5.74929905537135,0.946572210461714,45.8606369201106,95.7212738402211,101.361836971431,0.0534206690608558,54.783615153242,113.567230306484,119.207793437694,7.12047743029693e-06,42.9859873924249,89.9719747848498,95.6125379160599,0.946572210461714
match_trust_all,Trustworthiness dataset 1,trust_1,17,142,Biased prior,Biased prior,4.07752367629614,0.849077018030837,51.0015110037319,106.003022007464,111.914676122666,0.0403818087116437,49.9945023476563,103.989004695313,109.900658810515,0.110541173257519,47.9557405095082,99.9114810190164,105.823135134219,0.849077018030837
match_trust_all,Trustworthiness dataset 1,trust_1,18,150,Biased prior,Biased prior,7.05923406684501,0.97151866538213,34.4164612364642,72.8329224729283,78.8541930611208,0.0284811780032394,46.5274270397217,97.0548540794433,103.076124667636,1.56614630147577e-07,30.8868442030416,65.7736884060833,71.7949589942758,0.97151866538213
match_trust_all,Trustworthiness dataset 2,trust_2,1,111,Cut off,Cut off,1.46501650386855,0.518552966270138,72.7625266723001,149.5250533446,154.944113747225,0.232177712477029,71.9589875774568,147.917975154914,153.337035557538,0.518552966270138,72.6914958293911,149.382991658782,154.802052061407,0.249269321252832
match_trust_all,Trustworthiness dataset 2,trust_2,2,101,Biased prior,Biased prior,0.759639426826851,0.575133440485326,64.8406357549558,133.681271509912,138.911512543594,0.393382480287314,67.3659361291153,138.731872258231,143.962113291913,0.0314840792273606,64.4608160415424,132.921632083085,138.151873116767,0.575133440485326
match_trust_all,Trustworthiness dataset 2,trust_2,3,247,Biased prior,Biased prior,12.7509476108357,0.998300067394854,62.519343024824,129.038686049648,136.057462722904,0.00169991813570357,74.1933946772328,152.386789354466,159.405566027722,1.44694423274866e-08,56.1438692194062,116.287738438812,123.306515112068,0.998300067394854
match_trust_all,Trustworthiness dataset 2,trust_2,4,218,Biased prior,Biased prior,9.9169061188546,0.993004454718605,73.8598071248772,151.719614249754,158.488604375332,0.00697464960587876,79.6703022701288,163.340604540258,170.109594665836,2.08956755161786e-05,68.9013540654499,141.8027081309,148.571698256478,0.993004454718605
match_trust_all,Trustworthiness dataset 2,trust_2,5,199,Biased prior,Biased prior,1.85674373409464,0.716744855467786,77.0753229455713,158.150645891143,164.737255540591,0.283255143923314,97.0332832880727,198.066566576145,204.653176225594,6.08899697948172e-10,76.1469510785239,156.293902157048,162.880511806497,0.716744855467786
match_trust_all,Trustworthiness dataset 2,trust_2,6,257,Cut off,Cut off,34.3505247926016,0.999999949386704,69.4180371268851,142.83607425377,149.934226423561,1.58694179695338e-08,51.4591651995302,106.91833039906,114.016482568851,0.999999949386704,68.634427595831,141.268855191662,148.367007361452,3.47438782155366e-08
match_trust_all,Trustworthiness dataset 2,trust_2,7,157,Cost to sample,Cost to sample,12.5148470339834,0.997988213199438,78.2758301210669,160.551660242134,166.66415185283,0.997988213199438,84.5332536380586,173.066507276117,179.178998886814,0.00191232149961601,87.489518016736,178.979036033472,185.091527644169,9.94653009461756e-05
match_trust_all,Trustworthiness dataset 2,trust_2,8,203,Cost to sample,Cost to sample,6.16886968485372,0.955906715553888,71.6895285429739,147.379057085948,154.005469044031,0.955906715553888,79.5880352366512,163.176070473302,169.802482431386,0.000354925857561255,74.7739633854007,153.547926770801,160.174338728885,0.0437383585885511
match_trust_all,Trustworthiness dataset 2,trust_2,9,244,Biased prior,Biased prior,2.46186768346962,0.773981974570952,60.1750125578633,124.350025115727,131.344361566313,0.226018022782006,78.437694845671,160.875389691342,167.869726141928,2.64704259011546e-09,58.9440787161285,121.888157432257,128.882493882843,0.773981974570952
match_trust_all,Trustworthiness dataset 2,trust_2,10,272,Cost to sample,Cost to sample,9.17517901557889,0.985571805959513,60.8564202788084,125.712840557617,132.924444690209,0.985571805959513,66.2685665676719,136.537133135344,143.748737267936,0.00439767370428746,65.4440097865978,134.888019573196,142.099623705788,0.0100305203361998
match_trust_all,Trustworthiness dataset 2,trust_2,11,205,Biased prior,Biased prior,6.52593015042766,0.963136209942124,60.3665457873875,124.733091574775,131.379111533052,0.0368637900547589,83.5602835270512,171.120567054102,177.766587012379,3.11664738259547e-12,57.1035807121737,118.207161424347,124.853181382624,0.963136209942124
match_trust_all,Trustworthiness dataset 2,trust_2,12,47,Biased prior,Biased prior,0.0577530517937603,0.50721804613617,19.610608252077,43.2212165041541,46.9215117075742,0.492780803002665,32.5779174863174,69.1558349726348,72.8561301760549,1.15086116498961e-06,19.5817317261801,43.1634634523603,46.8637586557804,0.50721804613617
match_trust_all,Trustworthiness dataset 2,trust_2,13,227,Cost to sample,Cost to sample,6.72790901295363,0.961550387030016,77.5891772498042,159.178354499608,166.028254534571,0.961550387030016,82.8125852765541,169.625170553108,176.475070588071,0.00518172981431637,80.953131756281,165.906263512562,172.756163547525,0.0332678831556671
match_trust_all,Trustworthiness dataset 2,trust_2,14,253,Cut off,Cut off,3.82398965502509,0.860751345207728,69.3700538777106,142.740107755421,149.806886732876,0.127206383899648,67.4580590501981,138.916118100396,145.982897077851,0.860751345207728,71.7274416808078,147.454883361616,154.521662339071,0.0120422708926239
match_trust_all,Trustworthiness dataset 2,trust_2,15,40,Cost to sample,Cost to sample,11.3308525403087,0.996548284607176,0,4,7.37775890822787,0.996548284607176,27.7258872223978,59.4517744447956,62.8295333530234,9.06355384911152e-13,5.66542627015437,15.3308525403087,18.7086114485366,0.00345171539191784
match_trust_all,Trustworthiness dataset 2,trust_2,16,225,Biased prior,Biased prior,18.087476952333,0.999881885525876,71.4852297717866,146.970459543573,153.802660347982,0.000118114437089095,86.4605382172054,176.921076434411,183.75327723882,3.70347282169756e-11,62.4414912956201,128.88298259124,135.715183395649,0.999881885525876
match_trust_all,Trustworthiness dataset 2,trust_2,17,214,Biased prior,Biased prior,4.32175711853571,0.896680970321349,71.3637006177257,146.727401235451,153.459353265495,0.103319029657862,93.6903762174888,191.380752434978,198.112704465021,2.0788746647712e-11,69.2028220584579,142.405644116916,149.137596146959,0.896680970321349
match_trust_all,Trustworthiness dataset 2,trust_2,18,148,Biased prior,Biased prior,0.951771232043257,0.616757671880302,66.4867707041515,136.973541408303,142.967965955831,0.383212849838697,75.959462806712,155.918925613424,161.913350160952,2.94782810010688e-05,66.0108850881299,136.02177017626,142.016194723788,0.616757671880302
match_trust_all,Trustworthiness dataset 2,trust_2,19,140,Biased prior,Biased prior,5.37835235270026,0.936241826068493,73.7754201179896,151.550840235979,157.434125081198,0.0636053526483462,79.8066038701798,163.61320774036,169.496492585578,0.000152821283160768,71.0862439416394,146.172487883279,152.055772728497,0.936241826068493
match_trust_all,Trustworthiness dataset 2,trust_2,20,114,Biased prior,Biased prior,1.11397112744351,0.508041649780241,69.8390834935064,143.678166987013,149.150563883802,0.200884251872885,69.4682345061124,142.936469012225,148.408865909014,0.291074098346874,68.9112489423907,141.822497884781,147.29489478157,0.508041649780241
match_trust_all,Trustworthiness dataset 2,trust_2,21,237,Biased prior,Biased prior,8.84585152432169,0.988143179799706,68.5003772405283,141.000754481057,147.936874763327,0.0118568035718894,81.9776772970175,167.955354594035,174.891474876305,1.66284044643519e-08,64.0774514783675,132.154902956735,139.091023239005,0.988143179799706
match_trust_all,Trustworthiness dataset 2,trust_2,22,187,Cost to sample,Cost to sample,2.99576423899902,0.815252044441272,74.8703343249288,153.740668649858,160.202885883567,0.815252044441272,80.6757170639391,165.351434127878,171.813651361587,0.00245497010357781,76.3682164444283,156.736432888857,163.198650122566,0.182292985455151
match_trust_all,Trustworthiness dataset 2,trust_2,23,230,Biased prior,Biased prior,0.254004181388893,0.531671263977001,65.9453979084623,135.890795816925,142.766954434771,0.468259805947637,74.769083880033,153.538167760066,160.414326377912,6.89300753620017e-05,65.8183958177678,135.636791635536,142.512950253382,0.531671263977001
match_trust_all,Trustworthiness dataset 2,trust_2,24,197,Biased prior,Biased prior,8.42792415169055,0.985427824695133,64.4033944518871,132.806788903774,139.37319636125,0.014572173869395,80.5365254544786,165.073050908957,171.639458366433,1.43547149931234e-09,60.1894323760418,124.378864752084,130.94527220956,0.985427824695133
match_trust_all,Trustworthiness dataset 2,trust_2,25,70,Biased prior,Biased prior,1.42095868628685,0.618830254381746,47.1476812176895,98.295362435379,102.792352919478,0.304098501306635,48.5203026391961,101.040605278392,105.537595762491,0.0770712443116201,46.4372018745461,96.8744037490921,101.371394233191,0.618830254381746
match_trust_all,Trustworthiness dataset 2,trust_2,26,136,Cost to sample,Cost to sample,0.746467014659345,0.572316143823346,78.2241305695442,160.448261139088,166.273570910561,0.572316143823346,78.5973640768739,161.194728153748,167.02003792522,0.394042207959157,81.0580572775657,166.116114555131,171.941424326603,0.0336416482174971
match_trust_all,Trustworthiness dataset 2,trust_2,27,260,Biased prior,Biased prior,6.03046130260114,0.95325747312928,67.0341577459564,138.068315491913,145.189678753944,0.0467425267358371,86.697669001112,177.395338002224,184.516701264255,1.34883166287937e-10,64.0189270946558,132.037854189312,139.159217451343,0.95325747312928
match_trust_all,Trustworthiness dataset 2,trust_2,28,45,Biased prior,Biased prior,8.65808358400277,0.986991283882507,15.6989274133902,35.3978548267804,39.0111798063211,0.0130087136861735,31.1916231251975,66.383246250395,69.9965712299356,2.43131986113934e-09,11.3698856213888,26.7397712427776,30.3530962223183,0.986991283882507
match_trust_all,Trustworthiness dataset 2,trust_2,29,232,Biased prior,Biased prior,15.0516924059134,0.999461317938453,69.2037498336955,142.407499667391,149.300974410724,0.000538682060575009,89.3370739016758,182.674147803352,189.567622546684,9.71719610974816e-13,61.6779036307388,127.355807261478,134.24928200481,0.999461317938453
match_trust_all,Trustworthiness dataset 2,trust_2,30,206,Cost to sample,Cost to sample,4.15127262113782,0.88851250706716,66.7725899266579,137.545179853316,144.200932190895,0.88851250706716,92.2771829217902,188.55436584358,195.21011818116,7.45005612498983e-12,68.8482262372268,141.696452474454,148.352204812033,0.11148749292539
match_trust_all,Trustworthiness dataset 2,trust_2,31,256,Cut off,Cut off,3.84743953875949,0.872551374935504,64.6973304052173,133.394660810435,140.485015699394,1.4755042806816e-06,51.4071534080147,106.814306816029,113.904661704989,0.872551374935504,53.3308731773945,110.661746354789,117.752101243748,0.127447149560216
match_trust_all,Trustworthiness dataset 2,trust_2,32,75,Biased prior,Biased prior,4.87000361812341,0.917739905301906,48.2241510001649,100.44830200033,105.083278227402,0.0803918026466818,51.9860385419959,107.972077083992,112.607053311064,0.00186829205141202,45.7891491911032,95.5782983822063,100.213274609279,0.917739905301906
match_trust_all,Trustworthiness dataset 2,trust_2,33,320,Cost to sample,Cost to sample,16.8232210767186,0.99977777780211,0,4,11.5366419915875,0.99977777780211,90.1797570678762,184.359514135752,191.89615612734,6.84435623237226e-40,8.4116105383593,20.8232210767186,28.3598630683061,0.000222222197890271
match_trust_all,Trustworthiness dataset 2,trust_2,34,171,Cost to sample,Cost to sample,4.25664844139467,0.893625608646178,65.7767317274357,135.553463454871,141.836790567877,0.893625608646178,80.9409256576126,165.881851315225,172.165178428231,2.31968951500724e-07,67.905055948133,139.810111896266,146.093439009271,0.106374159384871
match_trust_all,Trustworthiness dataset 2,trust_2,35,57,Cost to sample,Cost to sample,6.57624151784036,0.960203140185454,34.0180617459673,72.0361234919346,76.1222260276037,0.960203140185454,39.5093892919169,83.0187785838337,87.1048811195028,0.00395831060953518,37.3061825048875,78.6123650097749,82.698467545444,0.0358385492050111
match_trust_all,Trustworthiness dataset 2,trust_2,36,178,Biased prior,Biased prior,4.48041984616302,0.903700616249503,67.2701273153577,138.540254630715,144.9038217313,0.0961864221428902,74.0171227947986,152.034245589597,158.397812690181,0.000112961607606279,65.0299173922762,134.059834784552,140.423401885137,0.903700616249503
match_trust_all,Trustworthiness dataset 2,trust_2,37,208,Cost to sample,Cost to sample,5.90664001904665,0.950418659820654,68.8703930923823,141.740786184765,148.415862344167,0.950418659820654,82.1739611327305,168.347922265461,175.022998424864,1.58580128266402e-06,71.8237131019057,147.647426203811,154.322502363214,0.0495797543780633
match_trust_all,Trustworthiness dataset 2,trust_2,38,135,Cut off,Cut off,6.99870085654283,0.967912313326852,76.241188667717,156.482377335434,162.292926892311,0.029247411367232,72.7418382394456,149.483676478891,155.294226035768,0.967912313326852,78.5730787510353,161.146157502071,166.956707058947,0.00284027530591602
match_trust_all,Trustworthiness dataset 2,trust_2,39,223,Cost to sample,Cost to sample,7.53695895852772,0.973398271602984,76.5291810064003,157.058362012801,163.872705555721,0.973398271602984,80.2976604856641,164.595320971328,171.409664514249,0.0224729832322565,81.992000801562,167.984001603124,174.798345146044,0.00412874516475958
match_trust_all,Trustworthiness dataset 2,trust_2,40,199,Biased prior,Biased prior,0.291754324851979,0.536403815351821,71.8930061722356,147.786012344471,154.37262199392,0.463594432371845,84.3788558483099,172.75771169662,179.344321346069,1.75227633362661e-06,71.7471290098096,147.494258019619,154.080867669068,0.536403815351821
match_trust_all,Trustworthiness dataset 2,trust_2,41,238,Biased prior,Biased prior,7.74520008582186,0.979619786962845,66.5030853406194,137.006170681239,143.950712028582,0.0203802130371545,101.123663674348,206.247327348695,213.191868696038,1.87794378927474e-17,62.6304852977085,129.260970595417,136.20551194276,0.979619786962845
match_trust_all,Trustworthiness dataset 2,trust_2,42,109,Biased prior,Biased prior,0.42914950783782,0.519561203559707,68.5543222200576,141.108644440115,146.491340204573,0.419225877641048,70.4783738234405,144.956747646881,150.339443411339,0.061212918799245,68.3397474661387,140.679494932277,146.062190696736,0.519561203559707
match_trust_all,Trustworthiness dataset 2,trust_2,43,221,Biased prior,Biased prior,2.62973902053352,0.788326856906445,70.0676532975349,144.13530659507,150.931631998105,0.211673138768623,87.7738108286523,179.547621657305,186.34394706034,4.32493154911177e-09,68.7527837872682,141.505567574536,148.301892977572,0.788326856906445
match_trust_all,Trustworthiness dataset 2,trust_2,44,53,Biased prior,Biased prior,2.86423476884416,0.807144257106613,29.2449202983672,62.4898405967345,66.4304244238387,0.192748267703111,36.7368005696771,77.4736011393541,81.4141849664584,0.000107475190276049,27.8128029139452,59.6256058278903,63.5661896549946,0.807144257106613
match_trust_all,Trustworthiness dataset 2,trust_2,45,206,Biased prior,Biased prior,1.46197031218583,0.675021377427819,73.5329759762527,151.065951952505,157.721704290085,0.324978557926201,88.9633198177343,181.926639635469,188.582391973048,6.46459799168739e-08,72.8019908201598,149.60398164032,156.259733977899,0.675021377427819
match_trust_all,Trustworthiness dataset 2,trust_2,46,205,Cut off,Cut off,19.5541810397146,0.999942962119937,81.7485522288837,167.497104457767,174.143124416044,5.67333941020853e-05,71.9714617090264,147.942923418053,154.58894337633,0.999942962119937,86.9760455264919,177.952091052984,184.598111011261,3.04485960688628e-07
match_trust_all,Trustworthiness dataset 2,trust_2,47,165,Biased prior,Biased prior,4.57680279093702,0.907911814832794,65.6709193133962,135.341838626792,141.553729574593,0.0920881120320585,79.7168666611341,163.433733322268,169.645624270069,7.31351477383641e-08,63.3825179179276,130.765035835855,136.976926783656,0.907911814832794
match_trust_all,Trustworthiness dataset 2,trust_2,48,58,Biased prior,Biased prior,0.354643810938271,0.541859539377622,35.5498648719281,75.0997297438562,79.2206157649491,0.453812859784706,40.2025364724768,84.4050729449536,88.5259589660465,0.00432760083767166,35.372542966459,74.745085932918,78.8659719540108,0.541859539377622
match_trust_all,Trustworthiness dataset 2,trust_2,49,44,Cost to sample,Cost to sample,0.139325236996477,0.517408605778329,13.3182190349282,30.6364380698565,34.204817337693,0.517408605778329,30.4984759446376,64.9969518892751,68.5653311571116,1.7887221059552e-08,13.3878816534265,30.775763306853,34.3441425746895,0.48259137633445
match_trust_all,Trustworthiness dataset 2,trust_2,50,121,Biased prior,Biased prior,0.532804976044673,0.556238039255474,70.4723426654857,144.944685330971,150.536266422165,0.426151042277477,73.6586174311087,151.317234862217,156.908815953411,0.0176109184670498,70.2059401774633,144.411880354927,150.00346144612,0.556238039255474
match_trust_all,Trustworthiness dataset 2,trust_2,51,126,Biased prior,Biased prior,4.3479896585313,0.853074208084434,74.717380708465,153.43476141693,159.107325230833,0.0970136520151215,75.3819681617424,154.763936323485,160.436500137388,0.0499121399004444,72.5433858791993,149.086771758399,154.759335572302,0.853074208084434
match_trust_all,Trustworthiness dataset 2,trust_2,52,159,Cost to sample,Cost to sample,5.9624138512346,0.94170375689217,81.767028341864,167.534056683728,173.671865088168,0.94170375689217,86.2612379277231,176.522475855446,182.660284259887,0.0105221352382311,84.7482352674813,173.496470534963,179.634278939403,0.0477741078695989
