analysis_set,dataset,dataset_short,subject_index,n_obs,best_AIC,best_BIC,runnerup_delta_BIC,max_BIC_weight,NLL_CostToSample,AIC_CostToSample,BIC_CostToSample,BIC_weight_CostToSample,NLL_CutOff,AIC_CutOff,BIC_CutOff,BIC_weight_CutOff,NLL_BiasedPrior,AIC_BiasedPrior,BIC_BiasedPrior,BIC_weight_BiasedPrior
vacations_1,Vacations dataset 1,vacations_1,1,22,Biased prior,Biased prior,0.520035535598192,0.564108625579807,4.29635357385589,12.5927071477118,14.7747920544284,0.434949122161505,10.4310648872724,24.8621297745448,27.0442146812615,0.00094225225868749,4.0363358060568,12.0726716121136,14.2547565188302,0.564108625579807
vacations_1,Vacations dataset 1,vacations_1,2,23,Biased prior,Biased prior,3.35176663550462,0.746948399525831,8.69550721741133,21.3910144348227,23.662002866681,0.139786014863594,8.90588462928629,21.8117692585726,24.0827576904309,0.113265585610575,7.01962389965902,18.039247799318,20.3102362311763,0.746948399525831
vacations_1,Vacations dataset 1,vacations_1,3,35,Cut off,Cut off,2.28588619664351,0.743695615955218,3.65904922973903,11.3180984594781,14.4287945824569,0.0191553605941611,0,4,7.11069612297883,0.743695615955218,1.14294309832176,6.28588619664351,9.39658231962234,0.237149023450621
vacations_1,Vacations dataset 1,vacations_1,4,31,Biased prior,Biased prior,3.0880872873922,0.812201148103672,7.36623918428501,18.73247836857,21.6004527775403,0.173417916749042,9.85604018812949,23.712080376259,26.5800547852293,0.0143809351472864,5.82219554058891,15.6443910811778,18.5123654901481,0.812201148103672
vacations_1,Vacations dataset 1,vacations_1,5,33,Biased prior,Biased prior,5.38049871206231,0.927102015042729,5.70373287849586,15.4074657569917,18.4004808799247,0.062916865018601,7.54485182823442,19.0897036564688,22.0827187794018,0.00998111993867042,3.0134835224647,10.0269670449294,13.0199821678624,0.927102015042729
vacations_1,Vacations dataset 1,vacations_1,6,19,Biased prior,Biased prior,1.66647864644017,0.606964593782857,11.1357651591174,26.2715303182349,28.1604082765678,0.263810524776837,11.8494421417941,27.6988842835881,29.587762241921,0.129224881440306,10.3025258358974,24.6050516717947,26.4939296301276,0.606964593782857
vacations_1,Vacations dataset 1,vacations_1,7,18,Biased prior,Biased prior,0.395010345937838,0.543364969044512,7.72292961589285,19.4458592317857,21.226602747578,0.445980868653395,11.4572550293066,26.9145100586133,28.6952535744056,0.0106541623020932,7.52542444292393,19.0508488858479,20.8315924016402,0.543364969044512
vacations_1,Vacations dataset 1,vacations_1,8,15,Biased prior,Biased prior,1.18644176237233,0.628912312196904,6.00858877875493,16.0171775575099,17.4332779597143,0.347502186657295,8.69872757127151,21.397455142543,22.8135555447474,0.023585501145801,5.41536789756877,14.8307357951375,16.246836197342,0.628912312196904
vacations_1,Vacations dataset 1,vacations_1,9,30,Cost to sample,Cost to sample,0.0179106179256294,0.498716420925461,7.5160160486872,19.0320320973744,21.8344268606987,0.498716420925461,11.7802340168266,27.5604680336531,30.3628627969774,0.00701337942603402,7.52497135765002,19.0499427153,21.8523374786243,0.494270199648505
vacations_1,Vacations dataset 1,vacations_1,10,6,Cost to sample,Cost to sample,3.01675981408763,0.808477263950281,0,4,3.58351893845611,0.808477263950281,4.15888308335967,12.3177661667193,11.9012851051755,0.0126324572492231,1.50837990704382,7.01675981408763,6.60027875254374,0.178890278800496
vacations_1,Vacations dataset 1,vacations_1,11,11,Biased prior,Biased prior,8.78768192660523,0.985412152074017,5.96152580258904,15.9230516051781,16.7188421507748,0.0121729833768883,7.57910162324324,19.1582032464865,19.9539937920832,0.00241486454909427,1.56768483928642,7.13536967857284,7.93116022416959,0.985412152074017
vacations_1,Vacations dataset 1,vacations_1,12,36,Cost to sample,Cost to sample,0.489159564806556,0.400266937436908,10.0815156076185,24.163031215237,27.3300690921492,0.400266937436908,10.3260953900218,24.6521907800436,27.8192286569558,0.313422426390185,10.4165699138833,24.8331398277665,28.0001777046788,0.286310636172906
vacations_1,Vacations dataset 1,vacations_1,13,35,Biased prior,Biased prior,0.876877126425402,0.48360093668008,9.81532646074537,23.6306529214907,26.7413490444696,0.311943316187052,10.2377963965339,24.4755927930678,27.5862889160466,0.204455747132868,9.37688789753267,22.7537757950653,25.8644719180442,0.48360093668008
vacations_1,Vacations dataset 1,vacations_1,14,44,Cost to sample,Cost to sample,11.1388285023685,0.996201448390524,4.33200632370093,12.6640126474019,16.2323919152384,0.996201448390524,19.27901008118,42.55802016236,46.1263994301965,3.21326035645817e-07,9.90142057488516,23.8028411497703,27.3712204176068,0.00379823028344011
vacations_1,Vacations dataset 1,vacations_1,15,19,Biased prior,Biased prior,3.91290460035164,0.869816034502913,8.11642782457653,20.2328556491531,22.1217336074859,0.122956352481168,10.9503484273782,25.9006968547565,27.7895748130894,0.00722761301591848,6.1599755244007,16.3199510488014,18.2088290071343,0.869816034502913
vacations_1,Vacations dataset 1,vacations_1,16,16,Biased prior,Biased prior,0.176679820305875,0.362932654362037,10.0235354000132,24.0470708000264,25.592248244506,0.304820773067035,9.93738199288392,23.8747639857678,25.4199414302474,0.332246572570928,9.84904208273098,23.698084165462,25.2432616099415,0.362932654362037
vacations_1,Vacations dataset 1,vacations_1,17,23,Cost to sample,Cost to sample,0.0924116956521672,0.510457574325022,5.1497103309756,14.2994206619512,16.5704090938095,0.510457574325022,10.6268489177285,25.253697835457,27.5246862673153,0.00213436449356467,5.19591617880168,14.3918323576034,16.6628207894617,0.487408061181413
