analysis_set,dataset,dataset_short,subject_index,n_obs,best_AIC,best_BIC,runnerup_delta_BIC,max_BIC_weight,NLL_CostToSample,AIC_CostToSample,BIC_CostToSample,BIC_weight_CostToSample,NLL_CutOff,AIC_CutOff,BIC_CutOff,BIC_weight_CutOff,NLL_BiasedPrior,AIC_BiasedPrior,BIC_BiasedPrior,BIC_weight_BiasedPrior
face_3,Facial attractiveness dataset 3,face_3,1,24,Biased prior,Biased prior,0.2495208607363,0.495083643767052,8.95156660495563,21.9031332099113,24.2592408706072,0.437014464999295,10.8134690127913,25.6269380255826,27.9830456862785,0.0679018912336532,8.82680617458748,21.653612349175,24.0097200098709,0.495083643767052
face_3,Facial attractiveness dataset 3,face_3,2,19,Biased prior,Biased prior,0.0510913785824343,0.492391582606647,6.92380129397365,17.8476025879473,19.7364805462802,0.479972403839401,9.77841014314965,23.5568202862993,25.4456982446322,0.0276360135539526,6.89825560468243,17.7965112093649,19.6853891676977,0.492391582606647
face_3,Facial attractiveness dataset 3,face_3,3,12,Biased prior,Biased prior,2.9260039233182,0.754194175022971,6.74072821519657,17.4814564303931,18.4512697299691,0.174626236728861,7.63817001953775,19.2763400390755,20.2461533386515,0.0711795882481679,5.27772625353747,14.5554525070749,15.5252658066509,0.754194175022971
face_3,Facial attractiveness dataset 3,face_3,4,29,Biased prior,Biased prior,1.46646112848984,0.636186528424202,8.93575073563101,21.871501471262,24.606093131235,0.058218305368797,7.27768932637097,18.5553786527419,21.2899703127149,0.305595166207001,6.54445876212605,17.0889175242521,19.8235091842251,0.636186528424202
face_3,Facial attractiveness dataset 3,face_3,5,5,Cost to sample,Cost to sample,0.000146558605763847,0.492325452772502,0,4,3.2188758248682,0.492325452772502,3.46573590279973,10.9314718055995,10.1503476304677,0.0153851703991407,7.32793028819719e-05,4.00014655860576,3.21902238347396,0.492289376828358
face_3,Facial attractiveness dataset 3,face_3,6,29,Biased prior,Biased prior,2.38578215212697,0.763609741464237,9.44504081514873,22.8900816302975,25.6246732902704,0.23163567546889,13.3310975790865,30.6621951581731,33.396786818146,0.00475458306687281,8.25214973908525,20.5042994781705,23.2388911381434,0.763609741464237
face_3,Facial attractiveness dataset 3,face_3,7,18,Biased prior,Biased prior,2.41733124061532,0.751604751718007,7.29794824548155,18.5958964909631,20.3766400067554,0.224425761633693,9.53471158303778,23.0694231660756,24.8501666818679,0.023969486648299,6.08928262517389,16.1785652503478,17.9593087661401,0.751604751718007
face_3,Facial attractiveness dataset 3,face_3,8,17,Cost to sample,Cost to sample,0.0648530678953634,0.400081659051887,9.66631002848567,23.3326200569713,24.9990467450838,0.400081659051887,10.2985574893292,24.5971149786583,26.2635416667708,0.212601859652451,9.69873656243336,23.3974731248667,25.0638998129791,0.387316481295662
face_3,Facial attractiveness dataset 3,face_3,9,27,Biased prior,Biased prior,0.522421876818299,0.459956485309209,8.77333775386624,21.5466755077325,24.1383492397411,0.354220977796266,9.41846658776186,22.8369331755237,25.4286069075324,0.185822536894526,8.51212681545709,21.0242536309142,23.6159273629228,0.459956485309209
face_3,Facial attractiveness dataset 3,face_3,10,18,Cut off,Cut off,0.123303183351972,0.361407492167625,9.72496525171358,23.4499305034272,25.2306740192195,0.298793422577576,9.53471158303778,23.0694231660756,24.8501666818679,0.361407492167625,9.59636317471376,23.1927263494275,24.9734698652199,0.339799085254799
face_3,Facial attractiveness dataset 3,face_3,11,25,Biased prior,Biased prior,0.146918274946131,0.423304077294588,10.228636211037,24.4572724220741,26.8950240718105,0.393323190726434,10.9917469850336,25.9834939700671,28.4212456198035,0.183372731978978,10.155177073564,24.3103541471279,26.7481057968643,0.423304077294588
face_3,Facial attractiveness dataset 3,face_3,12,29,Biased prior,Biased prior,4.45214588879292,0.902275795390783,9.07307489029501,22.14614978059,24.880741440563,0.0974020530324144,14.784655287869,33.5693105757379,36.3039022357109,0.000322151576802927,6.84700194589855,17.6940038917971,20.4285955517701,0.902275795390783
