analysis_set,dataset,dataset_short,subject_index,n_obs,best_AIC,best_BIC,runnerup_delta_BIC,max_BIC_weight,NLL_CostToSample,AIC_CostToSample,BIC_CostToSample,BIC_weight_CostToSample,NLL_CutOff,AIC_CutOff,BIC_CutOff,BIC_weight_CutOff,NLL_BiasedPrior,AIC_BiasedPrior,BIC_BiasedPrior,BIC_weight_BiasedPrior
foods_1,Foods dataset 1,foods_1,1,11,Cost to sample,Cost to sample,3.03993720345589,0.81252273052921,3.20310658488802,10.406213169776,11.2020037153728,0.81252273052921,7.6246189861594,19.2492379723188,20.0450285179155,0.00976331006153449,4.72307518661597,13.4461503732319,14.2419409188287,0.177713959409256
foods_1,Foods dataset 1,foods_1,2,36,Cost to sample,Cost to sample,0.357535465741673,0.522191883150954,7.78404361350221,19.5680872270044,22.7351251039167,0.522191883150954,10.3260953900218,24.6521907800436,27.8192286569558,0.0410989813309833,7.96281134637305,19.9256226927461,23.0926605696583,0.436709135518062
foods_1,Foods dataset 1,foods_1,3,39,Cost to sample,Cost to sample,8.25608554049357,0.978343175947988,9.82309385532229,23.6461877106446,26.9733110029039,0.978343175947988,14.9354567999362,33.8709135998724,37.1980368921317,0.00589142297121774,13.9511366255691,31.9022732511381,35.2293965433974,0.0157654010807937
foods_1,Foods dataset 1,foods_1,4,28,Cost to sample,Cost to sample,2.86771061342495,0.785980876456671,9.75405062136502,23.50810124273,26.1725102630804,0.785980876456671,13.1381697563648,30.2763395127295,32.9407485330799,0.026650644306552,11.1879059280775,26.375811856155,29.0402208765054,0.187368479236777
foods_1,Foods dataset 1,foods_1,5,31,Biased prior,Biased prior,2.54867339500315,0.750965764312892,10.238698918554,24.4773978371081,27.3453722460783,0.20998232624193,11.9208305124431,27.8416610248862,30.7096354338565,0.0390519094451776,8.96436222105245,21.9287244421049,24.7966988510752,0.750965764312892
foods_1,Foods dataset 1,foods_1,6,17,Biased prior,Biased prior,0.850668942086436,0.571283807345647,9.12840125365122,22.2568025073024,23.9232291954149,0.373363191913663,11.0372220328053,26.0744440656105,27.740870753723,0.0553530007406899,8.703066782608,21.406133565216,23.0725602533284,0.571283807345647
foods_1,Foods dataset 1,foods_1,7,31,Biased prior,Biased prior,5.03596452925807,0.901415002860182,8.8247247298529,21.6494494597058,24.5174238686761,0.0726739856819663,9.85604018812949,23.712080376259,26.5800547852293,0.025911011457852,6.30674246522386,16.6134849304477,19.481459339418,0.901415002860182
foods_1,Foods dataset 1,foods_1,8,27,Cost to sample,Cost to sample,0.689095125525299,0.580369440129942,11.2179420373146,26.4358840746292,29.0275578066379,0.580369440129942,15.4515788676499,34.9031577352997,37.4948314673084,0.00841510273538294,11.5624896000773,27.1249792001545,29.7166529321632,0.411215457134675
foods_1,Foods dataset 1,foods_1,9,33,Cost to sample,Cost to sample,1.57410017702524,0.542009032294945,9.11087518506995,22.2217503701399,25.2147654930729,0.542009032294945,10.0529912125249,24.1059824250497,27.0989975479827,0.211276275294856,9.89792527358257,23.7958505471651,26.7888656700981,0.2467146924102
foods_1,Foods dataset 1,foods_1,10,25,Biased prior,Biased prior,2.41080550881148,0.757719179929101,9.81234193287922,23.6246838657584,26.0624355154948,0.226990936090218,12.5100605884547,29.0201211769094,31.4578728266458,0.0152898839806814,8.60693917847348,21.213878356947,23.6516300066834,0.757719179929101
foods_1,Foods dataset 1,foods_1,11,18,Biased prior,Biased prior,1.20840350865929,0.638727276513323,7.28144833733018,18.5628966746604,20.3436401904527,0.349071164663179,10.6351604329605,25.270320865921,27.0510643817133,0.0122015588234988,6.67724658300054,17.3544931660011,19.1352366817934,0.638727276513323
foods_1,Foods dataset 1,foods_1,12,31,Cost to sample,Cost to sample,1.52259180603635,0.616060627488214,10.0639313503778,24.1278627007555,26.9958371097258,0.616060627488214,11.9208305124431,27.8416610248862,30.7096354338565,0.0962016219649683,10.8252272533959,25.6504545067918,28.5184289157621,0.287737750546817
foods_1,Foods dataset 1,foods_1,13,38,Biased prior,Biased prior,6.98042681127659,0.968642103313561,9.9998682088385,23.999736417677,27.2749087371298,0.029538124697811,12.7868387881736,29.5736775763472,32.8488498958,0.00181977198862759,6.5096548032002,17.0193096064004,20.2944819258532,0.968642103313561
foods_1,Foods dataset 1,foods_1,14,28,Cut off,Cut off,0.0581377612022287,0.446485171744647,10.8493955550521,25.6987911101041,28.3632001304545,0.119821655357712,9.53399379719636,23.0679875943927,25.7323966147431,0.446485171744647,9.56306267779747,23.1261253555949,25.7905343759454,0.433693172897641
foods_1,Foods dataset 1,foods_1,15,34,Biased prior,Biased prior,1.96291719902076,0.721042524370082,4.17470132492154,12.3494026498431,15.4021236990754,0.270220830579833,7.60641458623834,19.2128291724767,22.265550221709,0.00873664505008482,3.19324272541116,10.3864854508223,13.4392065000546,0.721042524370082
foods_1,Foods dataset 1,foods_1,16,29,Biased prior,Biased prior,0.865766500506727,0.492008855142801,11.1176351319586,26.2352702639172,28.9698619238902,0.319134761791501,11.6422617480465,27.2845234960931,30.019115156066,0.188856383065698,10.6847518817052,25.3695037634105,28.1040954233834,0.492008855142801
foods_1,Foods dataset 1,foods_1,17,33,Biased prior,Biased prior,0.59222182068341,0.566848286028907,6.45862180174803,16.9172436034961,19.910258726429,0.421567869913613,10.0529912125249,24.1059824250497,27.0989975479827,0.0115838440574794,6.16251089140632,16.3250217828126,19.3180369057456,0.566848286028907
foods_1,Foods dataset 1,foods_1,18,21,Biased prior,Biased prior,1.54971908127148,0.680529083655016,8.59137429025892,21.1827485805178,23.2717934559647,0.313566362158506,12.5636613602904,29.1273227205808,31.2163675960276,0.00590455418647844,7.81651474962318,19.6330294992464,21.7220743746932,0.680529083655016
foods_1,Foods dataset 1,foods_1,19,28,Biased prior,Biased prior,1.94276699697609,0.576712939875451,11.4201458410286,26.8402916820571,29.5047007024075,0.218319839158237,11.4832569120755,26.9665138241509,29.6309228445013,0.204967220966312,10.4487623425405,24.897524685081,27.5619337054314,0.576712939875451
foods_1,Foods dataset 1,foods_1,20,29,Biased prior,Biased prior,1.76010302904945,0.706069389051274,4.04269822833833,12.0853964566767,14.8199881166496,0.292850430600593,9.64523221504488,23.2904644300898,26.0250560900627,0.00108018034813349,3.1626467138136,10.3252934276272,13.0598850876002,0.706069389051274
foods_1,Foods dataset 1,foods_1,21,36,Cost to sample,Cost to sample,6.4142227679361,0.960174190417395,10.8303027125205,25.660605425041,28.8276433019533,0.960174190417395,17.733731671425,39.46746334285,42.6345012197622,0.000964337210079919,14.0374140964886,32.0748281929771,35.2418660698894,0.0388614723725246
foods_1,Foods dataset 1,foods_1,22,26,Biased prior,Biased prior,3.93878058560708,0.847578957673688,9.92011636994856,23.8402327398971,26.3564258159401,0.118272786621286,11.162398570196,26.324797140392,28.840990216435,0.0341482557050266,7.95072607714502,19.90145215429,22.417645230333,0.847578957673688
foods_1,Foods dataset 1,foods_1,23,29,Cost to sample,Cost to sample,0.708280282838487,0.584490100201652,10.0869696858483,24.1739393716966,26.9085310316696,0.584490100201652,14.784655287869,33.5693105757379,36.3039022357109,0.00532841724296683,10.4411098272675,24.8822196545351,27.616811314508,0.410181482555381
foods_1,Foods dataset 1,foods_1,24,29,Biased prior,Biased prior,1.97772078566196,0.720077740777501,10.2299176312744,24.4598352625487,27.1944269225217,0.267869195977421,13.3310975790865,30.6621951581731,33.396786818146,0.0120530632450786,9.24105723844337,22.4821144768867,25.2167061368597,0.720077740777501
foods_1,Foods dataset 1,foods_1,25,25,Cost to sample,Cost to sample,1.78779312544923,0.707993335780082,9.13512225253122,22.2702445050624,24.7079961547988,0.707993335780082,14.8238329361869,33.6476658723737,36.0854175221101,0.0023958162745778,10.0290188152558,24.0580376305117,26.4957892802481,0.289610847945341
foods_1,Foods dataset 1,foods_1,26,46,Cut off,Cut off,1.56602721901322e-08,0.333339935084587,7.8301359997304e-09,4.00000001566027,7.65728280863846,0.33333993247449,0,4,7.65728279297819,0.333339935084587,5.9408519076495e-05,4.00011881703815,7.65740161001634,0.333320132440923
foods_1,Foods dataset 1,foods_1,27,32,Biased prior,Biased prior,2.24654779731165,0.688738917631774,9.01359720613647,22.0271944122729,24.9586662178724,0.223987079890007,9.95613295397917,23.9122659079583,26.8437377135578,0.08727400247822,7.89032330748065,19.7806466149613,22.7121184205607,0.688738917631774
foods_1,Foods dataset 1,foods_1,28,24,Cost to sample,Cost to sample,0.204113540068374,0.505522731897981,6.45450905052967,16.9090181010593,19.2651257617552,0.505522731897981,9.04248387015448,22.084967740309,24.4410754010048,0.0380012170543707,6.55656582056386,17.1131316411277,19.4692393018236,0.456476051047648
foods_1,Foods dataset 1,foods_1,29,28,Biased prior,Biased prior,2.2789223788428,0.644906285237329,11.1557406690489,26.3114813380979,28.9758903584483,0.206364458711031,11.4832569120755,26.9665138241509,29.6309228445013,0.14872925605164,10.0162794796275,24.0325589592551,26.6969679796055,0.644906285237329
foods_1,Foods dataset 1,foods_1,30,16,Biased prior,Biased prior,2.42714043902305,0.68835866610708,9.93809280969938,23.8761856193988,25.4213630638783,0.20453514105079,10.5850118105277,25.1700236210554,26.715201065535,0.107106192842129,8.72452259018786,21.4490451803757,22.9942226248553,0.68835866610708
foods_1,Foods dataset 1,foods_1,31,29,Biased prior,Biased prior,0.417495776603026,0.549049536218872,8.90724886597484,21.8144977319497,24.5490893919226,0.445608506777404,13.3310975790865,30.6621951581731,33.396786818146,0.00534195700372353,8.69850097767333,21.3970019553467,24.1315936153196,0.549049536218872
foods_1,Foods dataset 1,foods_1,32,25,Cost to sample,Cost to sample,0.154565978245326,0.444131361537313,8.05217958842514,20.1043591768503,22.5421108265867,0.444131361537313,9.17316563656983,22.3463312731397,24.7840829228761,0.144768270541891,8.12946257754781,20.2589251550956,22.696676804832,0.411100367920796
foods_1,Foods dataset 1,foods_1,33,29,Biased prior,Biased prior,3.78537278615571,0.833881275672936,6.14511094905806,16.2902218981161,19.0248135580891,0.125637985902504,7.27768932637097,18.5553786527419,21.2899703127149,0.04048073842456,4.2524245559802,12.5048491119604,15.2394407719334,0.833881275672936
