Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Question Key,Response
2,1551791910493,05/03/2019 13:18:30,1551791906441,-5,05/03/2019 08:18:26,6235,15,questionnaire-hbms,,2266829,BLIND,618323,Holiday destinations,complete,,5c7e71f2cfd4e30014991899,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,119620
1,1551791796796,05/03/2019 13:16:36,1551791795926,0,05/03/2019 13:16:35,6235,15,questionnaire-hbms,,2266831,BLIND,618334,Holiday destinations,complete,,5c7e73d02b725b00167784e2,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1043x626,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551791844337,05/03/2019 13:17:24,1551791843522,0,05/03/2019 13:17:23,6235,15,questionnaire-hbms,,2266831,BLIND,618334,Holiday destinations,complete,,5c7e73d02b725b00167784e2,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1043x626,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,47597
1,1551791846508,05/03/2019 13:17:26,1551791852898,0,05/03/2019 13:17:32,6235,15,questionnaire-hbms,,2266838,BLIND,618336,Holiday destinations,complete,,5c7e7415cba92e0016ab2471,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1536x864,1536x728,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551791877695,05/03/2019 13:17:57,1551791884118,0,05/03/2019 13:18:04,6235,15,questionnaire-hbms,,2266838,BLIND,618336,Holiday destinations,complete,,5c7e7415cba92e0016ab2471,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1536x864,1536x728,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,31221
1,1551791946871,05/03/2019 13:19:06,1551791945091,0,05/03/2019 13:19:05,6235,15,questionnaire-hbms,,2266864,BLIND,618346,Holiday destinations,complete,,5c7e7477b38a220001ea80c2,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1920x1057,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551791953120,05/03/2019 13:19:13,1551791951339,0,05/03/2019 13:19:11,6235,15,questionnaire-hbms,,2266864,BLIND,618346,Holiday destinations,complete,,5c7e7477b38a220001ea80c2,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1920x1057,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,6248
1,1551791949904,05/03/2019 13:19:09,1551791949756,0,05/03/2019 13:19:09,6235,15,questionnaire-hbms,,2266865,BLIND,618357,Holiday destinations,complete,,5c7e74ce28ae1a00016b09c9,computer,Desktop or Laptop,Mac OS 10.14.2,Safari 12.0.2,1440x900,1363x753,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551791992234,05/03/2019 13:19:52,1551791992151,0,05/03/2019 13:19:52,6235,15,questionnaire-hbms,,2266865,BLIND,618357,Holiday destinations,complete,,5c7e74ce28ae1a00016b09c9,computer,Desktop or Laptop,Mac OS 10.14.2,Safari 12.0.2,1440x900,1363x753,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,42395
1,1551791971853,05/03/2019 13:19:31,1551791971328,0,05/03/2019 13:19:31,6235,15,questionnaire-hbms,,2266874,BLIND,618353,Holiday destinations,complete,,5c7e74b6039f46001462a289,computer,Desktop or Laptop,Windows 10,Chrome 69.0.3497.100,1280x800,1280x689,Finished phase 1,Holiday destinations sequence instructions,2,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
