Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Question Key,Response
1,1551788401365,05/03/2019 12:20:01,1551788400829,-5,05/03/2019 07:20:00,6235,15,questionnaire-q8wg,,2266211,BLIND,618220,Holiday destinations,complete,,5c7e69599ab99a00144b7c1e,computer,Desktop or Laptop,Chromium OS 11151.113.0,Chrome 71.0.3578.127,1366x768,1310x697,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551788472731,05/03/2019 12:21:12,1551788472246,-5,05/03/2019 07:21:12,6235,15,questionnaire-q8wg,,2266211,BLIND,618220,Holiday destinations,complete,,5c7e69599ab99a00144b7c1e,computer,Desktop or Laptop,Chromium OS 11151.113.0,Chrome 71.0.3578.127,1366x768,1310x697,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-6,Yes
3,1551788472900,05/03/2019 12:21:12,1551788472250,-5,05/03/2019 07:21:12,6235,15,questionnaire-q8wg,,2266211,BLIND,618220,Holiday destinations,complete,,5c7e69599ab99a00144b7c1e,computer,Desktop or Laptop,Chromium OS 11151.113.0,Chrome 71.0.3578.127,1366x768,1310x697,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-6-quantised,1
4,1551788472900,05/03/2019 12:21:12,1551788472251,-5,05/03/2019 07:21:12,6235,15,questionnaire-q8wg,,2266211,BLIND,618220,Holiday destinations,complete,,5c7e69599ab99a00144b7c1e,computer,Desktop or Laptop,Chromium OS 11151.113.0,Chrome 71.0.3578.127,1366x768,1310x697,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-1,Yes
5,1551788472900,05/03/2019 12:21:12,1551788472252,-5,05/03/2019 07:21:12,6235,15,questionnaire-q8wg,,2266211,BLIND,618220,Holiday destinations,complete,,5c7e69599ab99a00144b7c1e,computer,Desktop or Laptop,Chromium OS 11151.113.0,Chrome 71.0.3578.127,1366x768,1310x697,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-1-quantised,1
6,1551788472900,05/03/2019 12:21:12,1551788472252,-5,05/03/2019 07:21:12,6235,15,questionnaire-q8wg,,2266211,BLIND,618220,Holiday destinations,complete,,5c7e69599ab99a00144b7c1e,computer,Desktop or Laptop,Chromium OS 11151.113.0,Chrome 71.0.3578.127,1366x768,1310x697,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-3,Yes
7,1551788472900,05/03/2019 12:21:12,1551788472252,-5,05/03/2019 07:21:12,6235,15,questionnaire-q8wg,,2266211,BLIND,618220,Holiday destinations,complete,,5c7e69599ab99a00144b7c1e,computer,Desktop or Laptop,Chromium OS 11151.113.0,Chrome 71.0.3578.127,1366x768,1310x697,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-3-quantised,1
8,1551788472900,05/03/2019 12:21:12,1551788472253,-5,05/03/2019 07:21:12,6235,15,questionnaire-q8wg,,2266211,BLIND,618220,Holiday destinations,complete,,5c7e69599ab99a00144b7c1e,computer,Desktop or Laptop,Chromium OS 11151.113.0,Chrome 71.0.3578.127,1366x768,1310x697,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-4,Yes
9,1551788472900,05/03/2019 12:21:12,1551788472253,-5,05/03/2019 07:21:12,6235,15,questionnaire-q8wg,,2266211,BLIND,618220,Holiday destinations,complete,,5c7e69599ab99a00144b7c1e,computer,Desktop or Laptop,Chromium OS 11151.113.0,Chrome 71.0.3578.127,1366x768,1310x697,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-4-quantised,1
10,1551788472900,05/03/2019 12:21:12,1551788472253,-5,05/03/2019 07:21:12,6235,15,questionnaire-q8wg,,2266211,BLIND,618220,Holiday destinations,complete,,5c7e69599ab99a00144b7c1e,computer,Desktop or Laptop,Chromium OS 11151.113.0,Chrome 71.0.3578.127,1366x768,1310x697,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-5,Yes
11,1551788472900,05/03/2019 12:21:12,1551788472253,-5,05/03/2019 07:21:12,6235,15,questionnaire-q8wg,,2266211,BLIND,618220,Holiday destinations,complete,,5c7e69599ab99a00144b7c1e,computer,Desktop or Laptop,Chromium OS 11151.113.0,Chrome 71.0.3578.127,1366x768,1310x697,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-5-quantised,1
12,1551788472900,05/03/2019 12:21:12,1551788472253,-5,05/03/2019 07:21:12,6235,15,questionnaire-q8wg,,2266211,BLIND,618220,Holiday destinations,complete,,5c7e69599ab99a00144b7c1e,computer,Desktop or Laptop,Chromium OS 11151.113.0,Chrome 71.0.3578.127,1366x768,1310x697,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,71425
1,1551788796392,05/03/2019 12:26:36,1551788796183,0,05/03/2019 12:26:36,6235,15,questionnaire-q8wg,,2266271,BLIND,618230,Holiday destinations,complete,,5c7e6af14209d4001777f642,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 58.0.3029.110,1440x900,1141x764,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551788832076,05/03/2019 12:27:12,1551788831777,0,05/03/2019 12:27:11,6235,15,questionnaire-q8wg,,2266271,BLIND,618230,Holiday destinations,complete,,5c7e6af14209d4001777f642,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 58.0.3029.110,1440x900,1141x764,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-6,Yes
3,1551788832389,05/03/2019 12:27:12,1551788831782,0,05/03/2019 12:27:11,6235,15,questionnaire-q8wg,,2266271,BLIND,618230,Holiday destinations,complete,,5c7e6af14209d4001777f642,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 58.0.3029.110,1440x900,1141x764,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-6-quantised,1
4,1551788832389,05/03/2019 12:27:12,1551788831783,0,05/03/2019 12:27:11,6235,15,questionnaire-q8wg,,2266271,BLIND,618230,Holiday destinations,complete,,5c7e6af14209d4001777f642,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 58.0.3029.110,1440x900,1141x764,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-1,Yes
5,1551788832389,05/03/2019 12:27:12,1551788831783,0,05/03/2019 12:27:11,6235,15,questionnaire-q8wg,,2266271,BLIND,618230,Holiday destinations,complete,,5c7e6af14209d4001777f642,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 58.0.3029.110,1440x900,1141x764,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-1-quantised,1
6,1551788832389,05/03/2019 12:27:12,1551788831783,0,05/03/2019 12:27:11,6235,15,questionnaire-q8wg,,2266271,BLIND,618230,Holiday destinations,complete,,5c7e6af14209d4001777f642,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 58.0.3029.110,1440x900,1141x764,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-3,Yes
7,1551788832389,05/03/2019 12:27:12,1551788831783,0,05/03/2019 12:27:11,6235,15,questionnaire-q8wg,,2266271,BLIND,618230,Holiday destinations,complete,,5c7e6af14209d4001777f642,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 58.0.3029.110,1440x900,1141x764,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-3-quantised,1
8,1551788832389,05/03/2019 12:27:12,1551788831783,0,05/03/2019 12:27:11,6235,15,questionnaire-q8wg,,2266271,BLIND,618230,Holiday destinations,complete,,5c7e6af14209d4001777f642,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 58.0.3029.110,1440x900,1141x764,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-4,Yes
9,1551788832389,05/03/2019 12:27:12,1551788831783,0,05/03/2019 12:27:11,6235,15,questionnaire-q8wg,,2266271,BLIND,618230,Holiday destinations,complete,,5c7e6af14209d4001777f642,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 58.0.3029.110,1440x900,1141x764,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-4-quantised,1
10,1551788832389,05/03/2019 12:27:12,1551788831784,0,05/03/2019 12:27:11,6235,15,questionnaire-q8wg,,2266271,BLIND,618230,Holiday destinations,complete,,5c7e6af14209d4001777f642,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 58.0.3029.110,1440x900,1141x764,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-5,Yes
11,1551788832389,05/03/2019 12:27:12,1551788831784,0,05/03/2019 12:27:11,6235,15,questionnaire-q8wg,,2266271,BLIND,618230,Holiday destinations,complete,,5c7e6af14209d4001777f642,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 58.0.3029.110,1440x900,1141x764,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-5-quantised,1
12,1551788832389,05/03/2019 12:27:12,1551788831784,0,05/03/2019 12:27:11,6235,15,questionnaire-q8wg,,2266271,BLIND,618230,Holiday destinations,complete,,5c7e6af14209d4001777f642,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 58.0.3029.110,1440x900,1141x764,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,35602
1,1551789104898,05/03/2019 12:31:44,1551789103780,0,05/03/2019 12:31:43,6235,15,questionnaire-q8wg,,2266312,BLIND,618236,Holiday destinations,complete,,5c7e6c1d212cc800017dd03f,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1366x768,1366x632,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551789151701,05/03/2019 12:32:31,1551789150651,0,05/03/2019 12:32:30,6235,15,questionnaire-q8wg,,2266312,BLIND,618236,Holiday destinations,complete,,5c7e6c1d212cc800017dd03f,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1366x768,1349x632,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-6,Yes
3,1551789151795,05/03/2019 12:32:31,1551789150657,0,05/03/2019 12:32:30,6235,15,questionnaire-q8wg,,2266312,BLIND,618236,Holiday destinations,complete,,5c7e6c1d212cc800017dd03f,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1366x768,1349x632,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-6-quantised,1
4,1551789151795,05/03/2019 12:32:31,1551789150658,0,05/03/2019 12:32:30,6235,15,questionnaire-q8wg,,2266312,BLIND,618236,Holiday destinations,complete,,5c7e6c1d212cc800017dd03f,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1366x768,1349x632,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-1,Yes
5,1551789151795,05/03/2019 12:32:31,1551789150658,0,05/03/2019 12:32:30,6235,15,questionnaire-q8wg,,2266312,BLIND,618236,Holiday destinations,complete,,5c7e6c1d212cc800017dd03f,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1366x768,1349x632,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-1-quantised,1
6,1551789151795,05/03/2019 12:32:31,1551789150658,0,05/03/2019 12:32:30,6235,15,questionnaire-q8wg,,2266312,BLIND,618236,Holiday destinations,complete,,5c7e6c1d212cc800017dd03f,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1366x768,1349x632,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-3,Yes
7,1551789151795,05/03/2019 12:32:31,1551789150658,0,05/03/2019 12:32:30,6235,15,questionnaire-q8wg,,2266312,BLIND,618236,Holiday destinations,complete,,5c7e6c1d212cc800017dd03f,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1366x768,1349x632,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-3-quantised,1
8,1551789151795,05/03/2019 12:32:31,1551789150660,0,05/03/2019 12:32:30,6235,15,questionnaire-q8wg,,2266312,BLIND,618236,Holiday destinations,complete,,5c7e6c1d212cc800017dd03f,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1366x768,1349x632,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-4,Yes
9,1551789151795,05/03/2019 12:32:31,1551789150660,0,05/03/2019 12:32:30,6235,15,questionnaire-q8wg,,2266312,BLIND,618236,Holiday destinations,complete,,5c7e6c1d212cc800017dd03f,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1366x768,1349x632,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-4-quantised,1
10,1551789151795,05/03/2019 12:32:31,1551789150660,0,05/03/2019 12:32:30,6235,15,questionnaire-q8wg,,2266312,BLIND,618236,Holiday destinations,complete,,5c7e6c1d212cc800017dd03f,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1366x768,1349x632,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-5,Yes
11,1551789151795,05/03/2019 12:32:31,1551789150660,0,05/03/2019 12:32:30,6235,15,questionnaire-q8wg,,2266312,BLIND,618236,Holiday destinations,complete,,5c7e6c1d212cc800017dd03f,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1366x768,1349x632,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-5-quantised,1
12,1551789151795,05/03/2019 12:32:31,1551789150662,0,05/03/2019 12:32:30,6235,15,questionnaire-q8wg,,2266312,BLIND,618236,Holiday destinations,complete,,5c7e6c1d212cc800017dd03f,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1366x768,1349x632,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,46881
1,1551789242270,05/03/2019 12:34:02,1551789242072,0,05/03/2019 12:34:02,6235,15,questionnaire-q8wg,,2266321,BLIND,618241,Holiday destinations,complete,,5c7e6c541dd08800163cb752,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 69.0.3497.100,1366x768,1366x658,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551789284932,05/03/2019 12:34:44,1551789284804,0,05/03/2019 12:34:44,6235,15,questionnaire-q8wg,,2266321,BLIND,618241,Holiday destinations,complete,,5c7e6c541dd08800163cb752,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 69.0.3497.100,1366x768,1366x658,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-6,Yes
3,1551789285041,05/03/2019 12:34:45,1551789284807,0,05/03/2019 12:34:44,6235,15,questionnaire-q8wg,,2266321,BLIND,618241,Holiday destinations,complete,,5c7e6c541dd08800163cb752,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 69.0.3497.100,1366x768,1366x658,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-6-quantised,1
4,1551789285041,05/03/2019 12:34:45,1551789284807,0,05/03/2019 12:34:44,6235,15,questionnaire-q8wg,,2266321,BLIND,618241,Holiday destinations,complete,,5c7e6c541dd08800163cb752,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 69.0.3497.100,1366x768,1366x658,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-1,Yes
5,1551789285041,05/03/2019 12:34:45,1551789284808,0,05/03/2019 12:34:44,6235,15,questionnaire-q8wg,,2266321,BLIND,618241,Holiday destinations,complete,,5c7e6c541dd08800163cb752,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 69.0.3497.100,1366x768,1366x658,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-1-quantised,1
6,1551789285041,05/03/2019 12:34:45,1551789284809,0,05/03/2019 12:34:44,6235,15,questionnaire-q8wg,,2266321,BLIND,618241,Holiday destinations,complete,,5c7e6c541dd08800163cb752,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 69.0.3497.100,1366x768,1366x658,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-3,Yes
7,1551789285041,05/03/2019 12:34:45,1551789284809,0,05/03/2019 12:34:44,6235,15,questionnaire-q8wg,,2266321,BLIND,618241,Holiday destinations,complete,,5c7e6c541dd08800163cb752,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 69.0.3497.100,1366x768,1366x658,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,42737
8,1551789285041,05/03/2019 12:34:45,1551789284809,0,05/03/2019 12:34:44,6235,15,questionnaire-q8wg,,2266321,BLIND,618241,Holiday destinations,complete,,5c7e6c541dd08800163cb752,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 69.0.3497.100,1366x768,1366x658,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-4,Yes
9,1551789285041,05/03/2019 12:34:45,1551789284809,0,05/03/2019 12:34:44,6235,15,questionnaire-q8wg,,2266321,BLIND,618241,Holiday destinations,complete,,5c7e6c541dd08800163cb752,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 69.0.3497.100,1366x768,1366x658,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-4-quantised,1
10,1551789285041,05/03/2019 12:34:45,1551789284809,0,05/03/2019 12:34:44,6235,15,questionnaire-q8wg,,2266321,BLIND,618241,Holiday destinations,complete,,5c7e6c541dd08800163cb752,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 69.0.3497.100,1366x768,1366x658,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-5,Yes
11,1551789285041,05/03/2019 12:34:45,1551789284809,0,05/03/2019 12:34:44,6235,15,questionnaire-q8wg,,2266321,BLIND,618241,Holiday destinations,complete,,5c7e6c541dd08800163cb752,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 69.0.3497.100,1366x768,1366x658,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-5-quantised,1
12,1551789285041,05/03/2019 12:34:45,1551789284809,0,05/03/2019 12:34:44,6235,15,questionnaire-q8wg,,2266321,BLIND,618241,Holiday destinations,complete,,5c7e6c541dd08800163cb752,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 69.0.3497.100,1366x768,1366x658,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-3-quantised,1
1,1551789476520,05/03/2019 12:37:56,1551789494819,0,05/03/2019 12:38:14,6235,15,questionnaire-q8wg,,2266356,BLIND,618248,Holiday destinations,complete,,5c7e6d92af81d100017cafb9,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1536x864,1536x754,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551789540174,05/03/2019 12:39:00,1551789558486,0,05/03/2019 12:39:18,6235,15,questionnaire-q8wg,,2266356,BLIND,618248,Holiday destinations,complete,,5c7e6d92af81d100017cafb9,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1536x864,1536x754,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-6,Yes
3,1551789540268,05/03/2019 12:39:00,1551789558489,0,05/03/2019 12:39:18,6235,15,questionnaire-q8wg,,2266356,BLIND,618248,Holiday destinations,complete,,5c7e6d92af81d100017cafb9,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1536x864,1536x754,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-6-quantised,1
4,1551789540268,05/03/2019 12:39:00,1551789558490,0,05/03/2019 12:39:18,6235,15,questionnaire-q8wg,,2266356,BLIND,618248,Holiday destinations,complete,,5c7e6d92af81d100017cafb9,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1536x864,1536x754,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-1,Yes
5,1551789540268,05/03/2019 12:39:00,1551789558491,0,05/03/2019 12:39:18,6235,15,questionnaire-q8wg,,2266356,BLIND,618248,Holiday destinations,complete,,5c7e6d92af81d100017cafb9,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1536x864,1536x754,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-1-quantised,1
6,1551789540268,05/03/2019 12:39:00,1551789558491,0,05/03/2019 12:39:18,6235,15,questionnaire-q8wg,,2266356,BLIND,618248,Holiday destinations,complete,,5c7e6d92af81d100017cafb9,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1536x864,1536x754,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-3,Yes
7,1551789540268,05/03/2019 12:39:00,1551789558491,0,05/03/2019 12:39:18,6235,15,questionnaire-q8wg,,2266356,BLIND,618248,Holiday destinations,complete,,5c7e6d92af81d100017cafb9,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1536x864,1536x754,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-3-quantised,1
8,1551789540268,05/03/2019 12:39:00,1551789558491,0,05/03/2019 12:39:18,6235,15,questionnaire-q8wg,,2266356,BLIND,618248,Holiday destinations,complete,,5c7e6d92af81d100017cafb9,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1536x864,1536x754,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-4,Yes
9,1551789540268,05/03/2019 12:39:00,1551789558492,0,05/03/2019 12:39:18,6235,15,questionnaire-q8wg,,2266356,BLIND,618248,Holiday destinations,complete,,5c7e6d92af81d100017cafb9,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1536x864,1536x754,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-4-quantised,1
10,1551789540268,05/03/2019 12:39:00,1551789558492,0,05/03/2019 12:39:18,6235,15,questionnaire-q8wg,,2266356,BLIND,618248,Holiday destinations,complete,,5c7e6d92af81d100017cafb9,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1536x864,1536x754,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-5,Yes
11,1551789540268,05/03/2019 12:39:00,1551789558492,0,05/03/2019 12:39:18,6235,15,questionnaire-q8wg,,2266356,BLIND,618248,Holiday destinations,complete,,5c7e6d92af81d100017cafb9,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1536x864,1536x754,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-5-quantised,1
12,1551789540268,05/03/2019 12:39:00,1551789558492,0,05/03/2019 12:39:18,6235,15,questionnaire-q8wg,,2266356,BLIND,618248,Holiday destinations,complete,,5c7e6d92af81d100017cafb9,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1536x864,1536x754,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,63673
1,1551789565325,05/03/2019 12:39:25,1551789565120,0,05/03/2019 12:39:25,6235,15,questionnaire-q8wg,,2266362,BLIND,618251,Holiday destinations,complete,,5c7e6de44209d4000177f654,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 72.0.3626.109,1280x800,1278x648,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551789580606,05/03/2019 12:39:40,1551789580548,0,05/03/2019 12:39:40,6235,15,questionnaire-q8wg,,2266362,BLIND,618251,Holiday destinations,complete,,5c7e6de44209d4000177f654,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 72.0.3626.109,1280x800,1278x648,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-6,Yes
3,1551789580731,05/03/2019 12:39:40,1551789580550,0,05/03/2019 12:39:40,6235,15,questionnaire-q8wg,,2266362,BLIND,618251,Holiday destinations,complete,,5c7e6de44209d4000177f654,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 72.0.3626.109,1280x800,1278x648,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-6-quantised,1
4,1551789580731,05/03/2019 12:39:40,1551789580550,0,05/03/2019 12:39:40,6235,15,questionnaire-q8wg,,2266362,BLIND,618251,Holiday destinations,complete,,5c7e6de44209d4000177f654,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 72.0.3626.109,1280x800,1278x648,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-1,Yes
5,1551789580731,05/03/2019 12:39:40,1551789580550,0,05/03/2019 12:39:40,6235,15,questionnaire-q8wg,,2266362,BLIND,618251,Holiday destinations,complete,,5c7e6de44209d4000177f654,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 72.0.3626.109,1280x800,1278x648,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-1-quantised,1
6,1551789580731,05/03/2019 12:39:40,1551789580550,0,05/03/2019 12:39:40,6235,15,questionnaire-q8wg,,2266362,BLIND,618251,Holiday destinations,complete,,5c7e6de44209d4000177f654,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 72.0.3626.109,1280x800,1278x648,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-3,Yes
7,1551789580731,05/03/2019 12:39:40,1551789580551,0,05/03/2019 12:39:40,6235,15,questionnaire-q8wg,,2266362,BLIND,618251,Holiday destinations,complete,,5c7e6de44209d4000177f654,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 72.0.3626.109,1280x800,1278x648,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,15431
8,1551789580731,05/03/2019 12:39:40,1551789580551,0,05/03/2019 12:39:40,6235,15,questionnaire-q8wg,,2266362,BLIND,618251,Holiday destinations,complete,,5c7e6de44209d4000177f654,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 72.0.3626.109,1280x800,1278x648,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-4,Yes
9,1551789580731,05/03/2019 12:39:40,1551789580551,0,05/03/2019 12:39:40,6235,15,questionnaire-q8wg,,2266362,BLIND,618251,Holiday destinations,complete,,5c7e6de44209d4000177f654,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 72.0.3626.109,1280x800,1278x648,Finished phase 1,Extended consent HOLIDAYS,7,,,,,Finished phase 1,,,Include,response-4-quantised,1
