Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Question Key,Response
2,1551711529936,04/03/2019 14:58:49,1551711528376,0,04/03/2019 14:58:48,6235,14,questionnaire-nojz,,2259967,BLIND,616226,Food,complete,,5c7d3ce41c3cf8001538a369,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1680x1050,1680x914,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-6,Yes
3,1551711530015,04/03/2019 14:58:50,1551711528380,0,04/03/2019 14:58:48,6235,14,questionnaire-nojz,,2259967,BLIND,616226,Food,complete,,5c7d3ce41c3cf8001538a369,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1680x1050,1680x914,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-6-quantised,1
4,1551711530015,04/03/2019 14:58:50,1551711528380,0,04/03/2019 14:58:48,6235,14,questionnaire-nojz,,2259967,BLIND,616226,Food,complete,,5c7d3ce41c3cf8001538a369,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1680x1050,1680x914,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-1,Yes
5,1551711530015,04/03/2019 14:58:50,1551711528380,0,04/03/2019 14:58:48,6235,14,questionnaire-nojz,,2259967,BLIND,616226,Food,complete,,5c7d3ce41c3cf8001538a369,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1680x1050,1680x914,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-1-quantised,1
6,1551711530015,04/03/2019 14:58:50,1551711528381,0,04/03/2019 14:58:48,6235,14,questionnaire-nojz,,2259967,BLIND,616226,Food,complete,,5c7d3ce41c3cf8001538a369,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1680x1050,1680x914,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-3,Yes
7,1551711530015,04/03/2019 14:58:50,1551711528381,0,04/03/2019 14:58:48,6235,14,questionnaire-nojz,,2259967,BLIND,616226,Food,complete,,5c7d3ce41c3cf8001538a369,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1680x1050,1680x914,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-3-quantised,1
8,1551711530015,04/03/2019 14:58:50,1551711528381,0,04/03/2019 14:58:48,6235,14,questionnaire-nojz,,2259967,BLIND,616226,Food,complete,,5c7d3ce41c3cf8001538a369,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1680x1050,1680x914,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-4,Yes
9,1551711530015,04/03/2019 14:58:50,1551711528381,0,04/03/2019 14:58:48,6235,14,questionnaire-nojz,,2259967,BLIND,616226,Food,complete,,5c7d3ce41c3cf8001538a369,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1680x1050,1680x914,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-4-quantised,1
10,1551711530015,04/03/2019 14:58:50,1551711528381,0,04/03/2019 14:58:48,6235,14,questionnaire-nojz,,2259967,BLIND,616226,Food,complete,,5c7d3ce41c3cf8001538a369,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1680x1050,1680x914,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-5,Yes
11,1551711530015,04/03/2019 14:58:50,1551711528382,0,04/03/2019 14:58:48,6235,14,questionnaire-nojz,,2259967,BLIND,616226,Food,complete,,5c7d3ce41c3cf8001538a369,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1680x1050,1680x914,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-5-quantised,1
12,1551711530015,04/03/2019 14:58:50,1551711528382,0,04/03/2019 14:58:48,6235,14,questionnaire-nojz,,2259967,BLIND,616226,Food,complete,,5c7d3ce41c3cf8001538a369,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1680x1050,1680x914,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,53497
1,1551711958290,04/03/2019 15:05:58,1551711958600,0,04/03/2019 15:05:58,6235,14,questionnaire-nojz,,2260019,BLIND,616255,Food,complete,,5c7d3ec0e926fc00160b4dae,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x1009,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551712007573,04/03/2019 15:06:47,1551712007110,0,04/03/2019 15:06:47,6235,14,questionnaire-nojz,,2260019,BLIND,616255,Food,complete,,5c7d3ec0e926fc00160b4dae,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x1009,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-6,Yes
3,1551712007699,04/03/2019 15:06:47,1551712007114,0,04/03/2019 15:06:47,6235,14,questionnaire-nojz,,2260019,BLIND,616255,Food,complete,,5c7d3ec0e926fc00160b4dae,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x1009,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-6-quantised,1
4,1551712007699,04/03/2019 15:06:47,1551712007114,0,04/03/2019 15:06:47,6235,14,questionnaire-nojz,,2260019,BLIND,616255,Food,complete,,5c7d3ec0e926fc00160b4dae,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x1009,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-1,Yes
5,1551712007699,04/03/2019 15:06:47,1551712007115,0,04/03/2019 15:06:47,6235,14,questionnaire-nojz,,2260019,BLIND,616255,Food,complete,,5c7d3ec0e926fc00160b4dae,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x1009,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-1-quantised,1
6,1551712007699,04/03/2019 15:06:47,1551712007115,0,04/03/2019 15:06:47,6235,14,questionnaire-nojz,,2260019,BLIND,616255,Food,complete,,5c7d3ec0e926fc00160b4dae,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x1009,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-3,Yes
7,1551712007699,04/03/2019 15:06:47,1551712007115,0,04/03/2019 15:06:47,6235,14,questionnaire-nojz,,2260019,BLIND,616255,Food,complete,,5c7d3ec0e926fc00160b4dae,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x1009,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-3-quantised,1
8,1551712007699,04/03/2019 15:06:47,1551712007117,0,04/03/2019 15:06:47,6235,14,questionnaire-nojz,,2260019,BLIND,616255,Food,complete,,5c7d3ec0e926fc00160b4dae,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x1009,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-4,Yes
9,1551712007699,04/03/2019 15:06:47,1551712007118,0,04/03/2019 15:06:47,6235,14,questionnaire-nojz,,2260019,BLIND,616255,Food,complete,,5c7d3ec0e926fc00160b4dae,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x1009,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-4-quantised,1
10,1551712007699,04/03/2019 15:06:47,1551712007119,0,04/03/2019 15:06:47,6235,14,questionnaire-nojz,,2260019,BLIND,616255,Food,complete,,5c7d3ec0e926fc00160b4dae,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x1009,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-5,Yes
11,1551712007699,04/03/2019 15:06:47,1551712007120,0,04/03/2019 15:06:47,6235,14,questionnaire-nojz,,2260019,BLIND,616255,Food,complete,,5c7d3ec0e926fc00160b4dae,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x1009,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-5-quantised,1
12,1551712007699,04/03/2019 15:06:47,1551712007120,0,04/03/2019 15:06:47,6235,14,questionnaire-nojz,,2260019,BLIND,616255,Food,complete,,5c7d3ec0e926fc00160b4dae,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x1009,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,48521
