Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Question Key,Response
6,1551712125205,04/03/2019 15:08:45,1551712125804,0,04/03/2019 15:08:45,6235,14,questionnaire-fkld,,2260036,BLIND,616262,Food,complete,,5c7d3f21419dcc0016119bb6,computer,Desktop or Laptop,Chromium OS 11316.148.0,Chrome 72.0.3626.117,1366x768,1366x609,Finished phase 1,Demographics FOOD,2,,,,Finished phase 1,,,Include,,response-5-quantised,5
7,1551712125205,04/03/2019 15:08:45,1551712125805,0,04/03/2019 15:08:45,6235,14,questionnaire-fkld,,2260036,BLIND,616262,Food,complete,,5c7d3f21419dcc0016119bb6,computer,Desktop or Laptop,Chromium OS 11316.148.0,Chrome 72.0.3626.117,1366x768,1366x609,Finished phase 1,Demographics FOOD,2,,,,Finished phase 1,,,Include,,response-5-text,
8,1551712125205,04/03/2019 15:08:45,1551712125805,0,04/03/2019 15:08:45,6235,14,questionnaire-fkld,,2260036,BLIND,616262,Food,complete,,5c7d3f21419dcc0016119bb6,computer,Desktop or Laptop,Chromium OS 11316.148.0,Chrome 72.0.3626.117,1366x768,1366x609,Finished phase 1,Demographics FOOD,2,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,11772
1,1551712137594,04/03/2019 15:08:57,1551712137466,-5,04/03/2019 10:08:57,6235,14,questionnaire-fkld,,2260039,BLIND,616264,Food,complete,,5c7d3f33e4ab860001c96220,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.119,1440x900,1440x741,Finished phase 1,Demographics FOOD,2,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551712146653,04/03/2019 15:09:06,1551712146551,-5,04/03/2019 10:09:06,6235,14,questionnaire-fkld,,2260039,BLIND,616264,Food,complete,,5c7d3f33e4ab860001c96220,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.119,1440x900,1440x741,Finished phase 1,Demographics FOOD,2,,,,Finished phase 1,,,Include,,response-3,19
3,1551712146796,04/03/2019 15:09:06,1551712146552,-5,04/03/2019 10:09:06,6235,14,questionnaire-fkld,,2260039,BLIND,616264,Food,complete,,5c7d3f33e4ab860001c96220,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.119,1440x900,1440x741,Finished phase 1,Demographics FOOD,2,,,,Finished phase 1,,,Include,,response-4,Female
4,1551712146796,04/03/2019 15:09:06,1551712146552,-5,04/03/2019 10:09:06,6235,14,questionnaire-fkld,,2260039,BLIND,616264,Food,complete,,5c7d3f33e4ab860001c96220,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.119,1440x900,1440x741,Finished phase 1,Demographics FOOD,2,,,,Finished phase 1,,,Include,,response-4-quantised,2
5,1551712146796,04/03/2019 15:09:06,1551712146552,-5,04/03/2019 10:09:06,6235,14,questionnaire-fkld,,2260039,BLIND,616264,Food,complete,,5c7d3f33e4ab860001c96220,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.119,1440x900,1440x741,Finished phase 1,Demographics FOOD,2,,,,Finished phase 1,,,Include,,response-5,United States
6,1551712146796,04/03/2019 15:09:06,1551712146552,-5,04/03/2019 10:09:06,6235,14,questionnaire-fkld,,2260039,BLIND,616264,Food,complete,,5c7d3f33e4ab860001c96220,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.119,1440x900,1440x741,Finished phase 1,Demographics FOOD,2,,,,Finished phase 1,,,Include,,response-5-quantised,6
7,1551712146796,04/03/2019 15:09:06,1551712146552,-5,04/03/2019 10:09:06,6235,14,questionnaire-fkld,,2260039,BLIND,616264,Food,complete,,5c7d3f33e4ab860001c96220,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.119,1440x900,1440x741,Finished phase 1,Demographics FOOD,2,,,,Finished phase 1,,,Include,,response-5-text,
