Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Question Key,Response
2,1551371047745,28/02/2019 16:24:07,1551371047428,-6,28/02/2019 10:24:07,6235,13,questionnaire-6h95,,2241503,BLIND,610555,Faces,complete,,5c78085a50ee2e00010bc8df,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 72.0.3626.119,1280x800,1280x720,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,5224
1,1551371131202,28/02/2019 16:25:31,1551371131097,0,28/02/2019 16:25:31,6235,13,questionnaire-6h95,,2241528,BLIND,610551,Faces,complete,,5c78087c8f18a90012c19750,computer,Desktop or Laptop,Mac OS 10.14.3,Safari 12.0.3,1440x900,1440x750,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551371167276,28/02/2019 16:26:07,1551371167238,0,28/02/2019 16:26:07,6235,13,questionnaire-6h95,,2241528,BLIND,610551,Faces,complete,,5c78087c8f18a90012c19750,computer,Desktop or Laptop,Mac OS 10.14.3,Safari 12.0.3,1440x900,1440x750,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,36141
1,1551371167698,28/02/2019 16:26:07,1551371167626,0,28/02/2019 16:26:07,6235,13,questionnaire-6h95,,2241538,BLIND,610557,Faces,complete,,5c7808b99eabe400016d413e,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1280x625,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551371201132,28/02/2019 16:26:41,1551371201153,0,28/02/2019 16:26:41,6235,13,questionnaire-6h95,,2241538,BLIND,610557,Faces,complete,,5c7808b99eabe400016d413e,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1280x625,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,33527
1,1551371181169,28/02/2019 16:26:21,1551371179424,-5,28/02/2019 11:26:19,6235,13,questionnaire-6h95,,2241543,BLIND,610554,Faces,complete,,5c7808763a540a00161d1881,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551371211336,28/02/2019 16:26:51,1551371209624,-5,28/02/2019 11:26:49,6235,13,questionnaire-6h95,,2241543,BLIND,610554,Faces,complete,,5c7808763a540a00161d1881,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,30200
1,1551371199272,28/02/2019 16:26:39,1551371198037,-8,28/02/2019 08:26:38,6235,13,questionnaire-6h95,,2241549,BLIND,610567,Faces,complete,,5c7809181d2afc0017f49c83,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1366x768,1366x625,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551371240328,28/02/2019 16:27:20,1551371238459,-8,28/02/2019 08:27:18,6235,13,questionnaire-6h95,,2241549,BLIND,610567,Faces,complete,,5c7809181d2afc0017f49c83,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1366x768,1366x625,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,40422
1,1551371259233,28/02/2019 16:27:39,1551371263159,0,28/02/2019 16:27:43,6235,13,questionnaire-6h95,,2241568,BLIND,610559,Faces,complete,,5c7808be137b9900156d7859,computer,Desktop or Laptop,Windows 8.1,Chrome 72.0.3626.119,1366x768,1518x730,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551371271140,28/02/2019 16:27:51,1551371275038,0,28/02/2019 16:27:55,6235,13,questionnaire-6h95,,2241568,BLIND,610559,Faces,complete,,5c7808be137b9900156d7859,computer,Desktop or Laptop,Windows 8.1,Chrome 72.0.3626.119,1366x768,1518x730,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,11880
1,1551371327901,28/02/2019 16:28:47,1551371327716,-7,28/02/2019 09:28:47,6235,13,questionnaire-6h95,,2241596,BLIND,610571,Faces,complete,,5c7809300d75f00016f600bd,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x766,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551371349183,28/02/2019 16:29:09,1551371348993,-7,28/02/2019 09:29:08,6235,13,questionnaire-6h95,,2241596,BLIND,610571,Faces,complete,,5c7809300d75f00016f600bd,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x766,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,21277
1,1551371481487,28/02/2019 16:31:21,1551371481109,-5,28/02/2019 11:31:21,6235,13,questionnaire-6h95,,2241636,BLIND,610483,Faces,complete,,5c780682f4a2010001fc7771,computer,Desktop or Laptop,Windows 8.1,Chrome 72.0.3626.119,1600x900,1600x757,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551371482583,28/02/2019 16:31:22,1551371482495,-5,28/02/2019 11:31:22,6235,13,questionnaire-6h95,,2241636,BLIND,610483,Faces,complete,,5c780682f4a2010001fc7771,computer,Desktop or Laptop,Windows 8.1,Chrome 72.0.3626.119,1600x900,1600x757,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,1386
1,1551371485494,28/02/2019 16:31:25,1551371485360,-5,28/02/2019 11:31:25,6235,13,questionnaire-6h95,,2241639,BLIND,610617,Faces,complete,,5c780ad7f48c6d0014f6ea16,computer,Desktop or Laptop,Mac OS 10.14,Firefox 65.0,2048x1152,2048x947,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551371503001,28/02/2019 16:31:43,1551371502877,-5,28/02/2019 11:31:42,6235,13,questionnaire-6h95,,2241639,BLIND,610617,Faces,complete,,5c780ad7f48c6d0014f6ea16,computer,Desktop or Laptop,Mac OS 10.14,Firefox 65.0,2048x1152,2048x947,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,17517
1,1551371666570,28/02/2019 16:34:26,1551371664704,0,28/02/2019 16:34:24,6235,13,questionnaire-6h95,,2241714,BLIND,610566,Faces,complete,,5c7808d9cd7cef0011cb1d7d,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Male sequence instructions,7,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
