Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Question Key,Response
3,1551370556612,28/02/2019 16:15:56,1551370601531,0,28/02/2019 16:16:41,6235,13,questionnaire-w4aq,,2241322,BLIND,610558,Faces,complete,,5c7808c6a2b09c0001a82534,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics + preference FACES,11,Female,,Finished phase 1,,,Include,,,response-4,Male
4,1551370556612,28/02/2019 16:15:56,1551370601534,0,28/02/2019 16:16:41,6235,13,questionnaire-w4aq,,2241322,BLIND,610558,Faces,complete,,5c7808c6a2b09c0001a82534,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics + preference FACES,11,Female,,Finished phase 1,,,Include,,,response-4-quantised,1
5,1551370556612,28/02/2019 16:15:56,1551370601534,0,28/02/2019 16:16:41,6235,13,questionnaire-w4aq,,2241322,BLIND,610558,Faces,complete,,5c7808c6a2b09c0001a82534,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics + preference FACES,11,Female,,Finished phase 1,,,Include,,,response-5,United Kingdom
6,1551370556612,28/02/2019 16:15:56,1551370601535,0,28/02/2019 16:16:41,6235,13,questionnaire-w4aq,,2241322,BLIND,610558,Faces,complete,,5c7808c6a2b09c0001a82534,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics + preference FACES,11,Female,,Finished phase 1,,,Include,,,response-5-quantised,5
7,1551370556612,28/02/2019 16:15:56,1551370601535,0,28/02/2019 16:16:41,6235,13,questionnaire-w4aq,,2241322,BLIND,610558,Faces,complete,,5c7808c6a2b09c0001a82534,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics + preference FACES,11,Female,,Finished phase 1,,,Include,,,response-5-text,
8,1551370556612,28/02/2019 16:15:56,1551370601536,0,28/02/2019 16:16:41,6235,13,questionnaire-w4aq,,2241322,BLIND,610558,Faces,complete,,5c7808c6a2b09c0001a82534,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics + preference FACES,11,Female,,Finished phase 1,,,Include,,,Participant_preference,Female
9,1551370556612,28/02/2019 16:15:56,1551370601536,0,28/02/2019 16:16:41,6235,13,questionnaire-w4aq,,2241322,BLIND,610558,Faces,complete,,5c7808c6a2b09c0001a82534,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics + preference FACES,11,Female,,Finished phase 1,,,Include,,,Participant_preference-quantised,2
10,1551370556612,28/02/2019 16:15:56,1551370601536,0,28/02/2019 16:16:41,6235,13,questionnaire-w4aq,,2241322,BLIND,610558,Faces,complete,,5c7808c6a2b09c0001a82534,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics + preference FACES,11,Female,,Finished phase 1,,,Include,,,END QUESTIONNAIRE,16523
1,1551370557566,28/02/2019 16:15:57,1551370555702,0,28/02/2019 16:15:55,6235,13,questionnaire-w4aq,,2241327,BLIND,610566,Faces,complete,,5c7808d9cd7cef0011cb1d7d,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551370573125,28/02/2019 16:16:13,1551370570659,0,28/02/2019 16:16:10,6235,13,questionnaire-w4aq,,2241327,BLIND,610566,Faces,complete,,5c7808d9cd7cef0011cb1d7d,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-3,21
3,1551370573203,28/02/2019 16:16:13,1551370570660,0,28/02/2019 16:16:10,6235,13,questionnaire-w4aq,,2241327,BLIND,610566,Faces,complete,,5c7808d9cd7cef0011cb1d7d,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-4,Female
4,1551370573203,28/02/2019 16:16:13,1551370570660,0,28/02/2019 16:16:10,6235,13,questionnaire-w4aq,,2241327,BLIND,610566,Faces,complete,,5c7808d9cd7cef0011cb1d7d,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-4-quantised,2
5,1551370573203,28/02/2019 16:16:13,1551370570660,0,28/02/2019 16:16:10,6235,13,questionnaire-w4aq,,2241327,BLIND,610566,Faces,complete,,5c7808d9cd7cef0011cb1d7d,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-5,United Kingdom
6,1551370573203,28/02/2019 16:16:13,1551370570661,0,28/02/2019 16:16:10,6235,13,questionnaire-w4aq,,2241327,BLIND,610566,Faces,complete,,5c7808d9cd7cef0011cb1d7d,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-5-quantised,5
7,1551370573203,28/02/2019 16:16:13,1551370570661,0,28/02/2019 16:16:10,6235,13,questionnaire-w4aq,,2241327,BLIND,610566,Faces,complete,,5c7808d9cd7cef0011cb1d7d,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-5-text,
8,1551370573203,28/02/2019 16:16:13,1551370570662,0,28/02/2019 16:16:10,6235,13,questionnaire-w4aq,,2241327,BLIND,610566,Faces,complete,,5c7808d9cd7cef0011cb1d7d,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,Participant_preference,Male
9,1551370573203,28/02/2019 16:16:13,1551370570662,0,28/02/2019 16:16:10,6235,13,questionnaire-w4aq,,2241327,BLIND,610566,Faces,complete,,5c7808d9cd7cef0011cb1d7d,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,Participant_preference-quantised,1
10,1551370573203,28/02/2019 16:16:13,1551370570662,0,28/02/2019 16:16:10,6235,13,questionnaire-w4aq,,2241327,BLIND,610566,Faces,complete,,5c7808d9cd7cef0011cb1d7d,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,14960
1,1551370576438,28/02/2019 16:16:16,1551370457493,0,28/02/2019 16:14:17,6235,13,questionnaire-w4aq,,2241337,BLIND,610563,Faces,complete,,5c7808ef39dc0f0017b7ab45,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.10,1366x768,1366x663,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551370600027,28/02/2019 16:16:40,1551370480750,0,28/02/2019 16:14:40,6235,13,questionnaire-w4aq,,2241337,BLIND,610563,Faces,complete,,5c7808ef39dc0f0017b7ab45,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.10,1366x768,1366x663,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-3,35
3,1551370600243,28/02/2019 16:16:40,1551370480758,0,28/02/2019 16:14:40,6235,13,questionnaire-w4aq,,2241337,BLIND,610563,Faces,complete,,5c7808ef39dc0f0017b7ab45,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.10,1366x768,1366x663,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-4,Female
4,1551370600243,28/02/2019 16:16:40,1551370480759,0,28/02/2019 16:14:40,6235,13,questionnaire-w4aq,,2241337,BLIND,610563,Faces,complete,,5c7808ef39dc0f0017b7ab45,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.10,1366x768,1366x663,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-4-quantised,2
5,1551370600243,28/02/2019 16:16:40,1551370480759,0,28/02/2019 16:14:40,6235,13,questionnaire-w4aq,,2241337,BLIND,610563,Faces,complete,,5c7808ef39dc0f0017b7ab45,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.10,1366x768,1366x663,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-5,United Kingdom
6,1551370600243,28/02/2019 16:16:40,1551370480760,0,28/02/2019 16:14:40,6235,13,questionnaire-w4aq,,2241337,BLIND,610563,Faces,complete,,5c7808ef39dc0f0017b7ab45,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.10,1366x768,1366x663,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-5-quantised,5
7,1551370600243,28/02/2019 16:16:40,1551370480761,0,28/02/2019 16:14:40,6235,13,questionnaire-w4aq,,2241337,BLIND,610563,Faces,complete,,5c7808ef39dc0f0017b7ab45,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.10,1366x768,1366x663,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-5-text,
8,1551370600243,28/02/2019 16:16:40,1551370480761,0,28/02/2019 16:14:40,6235,13,questionnaire-w4aq,,2241337,BLIND,610563,Faces,complete,,5c7808ef39dc0f0017b7ab45,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.10,1366x768,1366x663,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,Participant_preference,Male
9,1551370600243,28/02/2019 16:16:40,1551370480762,0,28/02/2019 16:14:40,6235,13,questionnaire-w4aq,,2241337,BLIND,610563,Faces,complete,,5c7808ef39dc0f0017b7ab45,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.10,1366x768,1366x663,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,Participant_preference-quantised,1
10,1551370600243,28/02/2019 16:16:40,1551370480763,0,28/02/2019 16:14:40,6235,13,questionnaire-w4aq,,2241337,BLIND,610563,Faces,complete,,5c7808ef39dc0f0017b7ab45,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.10,1366x768,1366x663,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,23271
1,1551370589230,28/02/2019 16:16:29,1551370588000,-8,28/02/2019 08:16:28,6235,13,questionnaire-w4aq,,2241342,BLIND,610567,Faces,complete,,5c7809181d2afc0017f49c83,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1366x768,1366x625,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551370613269,28/02/2019 16:16:53,1551370612084,-8,28/02/2019 08:16:52,6235,13,questionnaire-w4aq,,2241342,BLIND,610567,Faces,complete,,5c7809181d2afc0017f49c83,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1366x768,1366x625,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-3,31
3,1551370613457,28/02/2019 16:16:53,1551370612086,-8,28/02/2019 08:16:52,6235,13,questionnaire-w4aq,,2241342,BLIND,610567,Faces,complete,,5c7809181d2afc0017f49c83,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1366x768,1366x625,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-4,Female
4,1551370613457,28/02/2019 16:16:53,1551370612086,-8,28/02/2019 08:16:52,6235,13,questionnaire-w4aq,,2241342,BLIND,610567,Faces,complete,,5c7809181d2afc0017f49c83,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1366x768,1366x625,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-4-quantised,2
5,1551370613457,28/02/2019 16:16:53,1551370612086,-8,28/02/2019 08:16:52,6235,13,questionnaire-w4aq,,2241342,BLIND,610567,Faces,complete,,5c7809181d2afc0017f49c83,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1366x768,1366x625,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-5,United States
6,1551370613457,28/02/2019 16:16:53,1551370612087,-8,28/02/2019 08:16:52,6235,13,questionnaire-w4aq,,2241342,BLIND,610567,Faces,complete,,5c7809181d2afc0017f49c83,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1366x768,1366x625,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-5-quantised,6
7,1551370613457,28/02/2019 16:16:53,1551370612087,-8,28/02/2019 08:16:52,6235,13,questionnaire-w4aq,,2241342,BLIND,610567,Faces,complete,,5c7809181d2afc0017f49c83,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1366x768,1366x625,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-5-text,
8,1551370613457,28/02/2019 16:16:53,1551370612087,-8,28/02/2019 08:16:52,6235,13,questionnaire-w4aq,,2241342,BLIND,610567,Faces,complete,,5c7809181d2afc0017f49c83,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1366x768,1366x625,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,Participant_preference,Male
9,1551370613457,28/02/2019 16:16:53,1551370612087,-8,28/02/2019 08:16:52,6235,13,questionnaire-w4aq,,2241342,BLIND,610567,Faces,complete,,5c7809181d2afc0017f49c83,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1366x768,1366x625,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,Participant_preference-quantised,1
10,1551370613457,28/02/2019 16:16:53,1551370612088,-8,28/02/2019 08:16:52,6235,13,questionnaire-w4aq,,2241342,BLIND,610567,Faces,complete,,5c7809181d2afc0017f49c83,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1366x768,1366x625,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,24088
1,1551370591774,28/02/2019 16:16:31,1551370591513,-7,28/02/2019 09:16:31,6235,13,questionnaire-w4aq,,2241344,BLIND,610571,Faces,complete,,5c7809300d75f00016f600bd,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x766,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551370607222,28/02/2019 16:16:47,1551370607104,-7,28/02/2019 09:16:47,6235,13,questionnaire-w4aq,,2241344,BLIND,610571,Faces,complete,,5c7809300d75f00016f600bd,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x766,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-3,30
3,1551370607409,28/02/2019 16:16:47,1551370607106,-7,28/02/2019 09:16:47,6235,13,questionnaire-w4aq,,2241344,BLIND,610571,Faces,complete,,5c7809300d75f00016f600bd,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x766,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-4,Female
4,1551370607409,28/02/2019 16:16:47,1551370607106,-7,28/02/2019 09:16:47,6235,13,questionnaire-w4aq,,2241344,BLIND,610571,Faces,complete,,5c7809300d75f00016f600bd,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x766,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-4-quantised,2
5,1551370607409,28/02/2019 16:16:47,1551370607106,-7,28/02/2019 09:16:47,6235,13,questionnaire-w4aq,,2241344,BLIND,610571,Faces,complete,,5c7809300d75f00016f600bd,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x766,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-5,United States
6,1551370607409,28/02/2019 16:16:47,1551370607107,-7,28/02/2019 09:16:47,6235,13,questionnaire-w4aq,,2241344,BLIND,610571,Faces,complete,,5c7809300d75f00016f600bd,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x766,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-5-quantised,6
7,1551370607409,28/02/2019 16:16:47,1551370607107,-7,28/02/2019 09:16:47,6235,13,questionnaire-w4aq,,2241344,BLIND,610571,Faces,complete,,5c7809300d75f00016f600bd,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x766,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-5-text,
8,1551370607409,28/02/2019 16:16:47,1551370607107,-7,28/02/2019 09:16:47,6235,13,questionnaire-w4aq,,2241344,BLIND,610571,Faces,complete,,5c7809300d75f00016f600bd,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x766,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,Participant_preference,Male
9,1551370607409,28/02/2019 16:16:47,1551370607107,-7,28/02/2019 09:16:47,6235,13,questionnaire-w4aq,,2241344,BLIND,610571,Faces,complete,,5c7809300d75f00016f600bd,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x766,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,Participant_preference-quantised,1
10,1551370607409,28/02/2019 16:16:47,1551370607107,-7,28/02/2019 09:16:47,6235,13,questionnaire-w4aq,,2241344,BLIND,610571,Faces,complete,,5c7809300d75f00016f600bd,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x766,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,15594
1,1551370669073,28/02/2019 16:17:49,1551370671711,0,28/02/2019 16:17:51,6235,13,questionnaire-w4aq,,2241373,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551370728054,28/02/2019 16:18:48,1551370730687,0,28/02/2019 16:18:50,6235,13,questionnaire-w4aq,,2241373,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-3,31
3,1551370728179,28/02/2019 16:18:48,1551370730692,0,28/02/2019 16:18:50,6235,13,questionnaire-w4aq,,2241373,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-4,Female
4,1551370728179,28/02/2019 16:18:48,1551370730692,0,28/02/2019 16:18:50,6235,13,questionnaire-w4aq,,2241373,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-4-quantised,2
5,1551370728179,28/02/2019 16:18:48,1551370730693,0,28/02/2019 16:18:50,6235,13,questionnaire-w4aq,,2241373,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-5,United Kingdom
6,1551370728179,28/02/2019 16:18:48,1551370730694,0,28/02/2019 16:18:50,6235,13,questionnaire-w4aq,,2241373,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-5-quantised,5
7,1551370728179,28/02/2019 16:18:48,1551370730694,0,28/02/2019 16:18:50,6235,13,questionnaire-w4aq,,2241373,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-5-text,
8,1551370728179,28/02/2019 16:18:48,1551370730694,0,28/02/2019 16:18:50,6235,13,questionnaire-w4aq,,2241373,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,Participant_preference,Male
9,1551370728179,28/02/2019 16:18:48,1551370730695,0,28/02/2019 16:18:50,6235,13,questionnaire-w4aq,,2241373,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,Participant_preference-quantised,1
10,1551370728179,28/02/2019 16:18:48,1551370730695,0,28/02/2019 16:18:50,6235,13,questionnaire-w4aq,,2241373,BLIND,610579,Faces,complete,,5c78096d53be070001a3e7a5,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,END QUESTIONNAIRE,58984
1,1551370893195,28/02/2019 16:21:33,1551370892998,9,01/03/2019 01:21:32,6235,13,questionnaire-w4aq,,2241454,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Demographics + preference FACES,11,Female,,Finished phase 1,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551370904148,28/02/2019 16:21:44,1551370904023,9,01/03/2019 01:21:44,6235,13,questionnaire-w4aq,,2241454,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Demographics + preference FACES,11,Female,,Finished phase 1,,,Include,,,response-3,30
3,1551370904430,28/02/2019 16:21:44,1551370904025,9,01/03/2019 01:21:44,6235,13,questionnaire-w4aq,,2241454,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Demographics + preference FACES,11,Female,,Finished phase 1,,,Include,,,response-4,Male
4,1551370904430,28/02/2019 16:21:44,1551370904025,9,01/03/2019 01:21:44,6235,13,questionnaire-w4aq,,2241454,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Demographics + preference FACES,11,Female,,Finished phase 1,,,Include,,,response-4-quantised,1
5,1551370904430,28/02/2019 16:21:44,1551370904025,9,01/03/2019 01:21:44,6235,13,questionnaire-w4aq,,2241454,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Demographics + preference FACES,11,Female,,Finished phase 1,,,Include,,,response-5,United States
6,1551370904430,28/02/2019 16:21:44,1551370904025,9,01/03/2019 01:21:44,6235,13,questionnaire-w4aq,,2241454,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Demographics + preference FACES,11,Female,,Finished phase 1,,,Include,,,response-5-quantised,6
7,1551370904430,28/02/2019 16:21:44,1551370904025,9,01/03/2019 01:21:44,6235,13,questionnaire-w4aq,,2241454,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Demographics + preference FACES,11,Female,,Finished phase 1,,,Include,,,response-5-text,
8,1551370904430,28/02/2019 16:21:44,1551370904025,9,01/03/2019 01:21:44,6235,13,questionnaire-w4aq,,2241454,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Demographics + preference FACES,11,Female,,Finished phase 1,,,Include,,,Participant_preference,Female
9,1551370904430,28/02/2019 16:21:44,1551370904025,9,01/03/2019 01:21:44,6235,13,questionnaire-w4aq,,2241454,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Demographics + preference FACES,11,Female,,Finished phase 1,,,Include,,,Participant_preference-quantised,2
10,1551370904430,28/02/2019 16:21:44,1551370904025,9,01/03/2019 01:21:44,6235,13,questionnaire-w4aq,,2241454,BLIND,610598,Faces,complete,,5c7809d4a4c1d00014f167bf,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.109,1440x900,1381x762,Finished phase 1,Demographics + preference FACES,11,Female,,Finished phase 1,,,Include,,,END QUESTIONNAIRE,11027
1,1551371015478,28/02/2019 16:23:35,1551371021637,0,28/02/2019 16:23:41,6235,13,questionnaire-w4aq,,2241495,BLIND,610609,Faces,complete,,5c780a47371d1d0016bcb04b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,BEGIN QUESTIONNAIRE,
2,1551371037802,28/02/2019 16:23:57,1551371043585,0,28/02/2019 16:24:03,6235,13,questionnaire-w4aq,,2241495,BLIND,610609,Faces,complete,,5c780a47371d1d0016bcb04b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-3,28
3,1551371038021,28/02/2019 16:23:58,1551371043587,0,28/02/2019 16:24:03,6235,13,questionnaire-w4aq,,2241495,BLIND,610609,Faces,complete,,5c780a47371d1d0016bcb04b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics + preference FACES,11,Male,Finished phase 1,,,,Include,,,response-4,Female
