Subject,Model,BestFitModel,Mode,NPoints,LinearIntercept,LinearSlope,LinearR2,LinearSSE,LinearAIC,LinearBIC,QuadIntercept,QuadSlope,QuadTerm,QuadR2,QuadSSE,QuadAIC,QuadBIC,DeltaBIC_QuadMinusLinear
10,Biased-prior,Cost-to-sample,stop_aligned,8,0.812651897390238,0.00540013811147803,0.185305308377233,0.00538475627380542,-54.4289981702493,-54.2701150868896,0.800375613834643,-0.00687614544411635,-0.00175375479365632,0.26348174296876,0.00486804608659165,-53.2360334266214,-52.9977088015819,1.27240628530772
10,Cost-to-sample,Cost-to-sample,stop_aligned,8,46.7498936780226,-13.3051019116272,0.644498707754619,4101.14225751484,53.9166341728386,54.0755172561982,69.9014778127344,9.84648222308455,3.30736916210169,0.803796947500835,2263.44220741208,51.1616039397599,51.3999285647994,-2.67558869139882
11,Biased-prior,Biased-prior,stop_aligned,8,0.777983255375247,-0.00431185033264803,0.11992298224537,0.00573053152396947,-53.9311082610973,-53.7722251777376,0.737623702918811,-0.0446714027890844,-0.00576565035091947,0.977615574644505,0.000145753897167861,-81.3042602884396,-81.0659356634001,-27.2937104856625
11,Cost-to-sample,Biased-prior,stop_aligned,8,0.901176960239528,-0.0509236368478151,0.936745771597691,0.00735454714383961,-51.9350243176163,-51.7761412342566,0.856192375291607,-0.0959082217957359,-0.00642636927827439,0.996418275769994,0.000416445830913855,-72.9055656346028,-72.6672410095632,-20.8910997753066
12,Biased-prior,Biased-prior,stop_aligned,8,0.35931619521098,-0.0666107199564311,0.582749764410626,0.133429552592546,-28.7489854243052,-28.5901023409456,0.451729436736429,0.0258025215690179,0.0132018916464927,0.674314062487472,0.104148842160863,-28.7310061604098,-28.4926815353703,0.0974208055752257
12,Cost-to-sample,Biased-prior,stop_aligned,8,-5.87605816971826,-0.0104031771127014,0.136264835584091,0.0288123100472334,-41.0111527411807,-40.852269657821,-5.93634918699665,-0.0706941943911016,-0.00861300246834306,0.509876947138689,0.0163494297119259,-43.5440304314525,-43.305705806413,-2.45343614859199
13,Biased-prior,Cost-to-sample,stop_aligned,8,0.882632241218981,0.000985323431250632,0.0182218392393031,0.00219698993790902,-61.6008688575445,-61.4419857741848,0.863481569046316,-0.018165348741414,-0.00273581031038064,0.580131559541645,0.000939567384772371,-66.3962604742678,-66.1579358492283,-4.71595007504352
13,Cost-to-sample,Cost-to-sample,stop_aligned,8,2.34916964637352,-0.386602739028052,0.902563024705028,0.677681140556937,-15.748159500067,-15.5892764167073,2.55574049596549,-0.180031889436077,0.0295101213702822,0.923598371061453,0.53137880032442,-15.6937734571163,-15.4554488320768,0.133827584630524
14,Biased-prior,Cut off,stop_aligned,8,0.787563175635718,-0.00144892718764492,0.0113543990055064,0.00767748364854499,-51.5912398169632,-51.4323567336035,0.764800911955461,-0.0242111908679007,-0.00325175195432224,0.240106894066066,0.00590106999877536,-51.696505043749,-51.4581804187095,-0.0258236851059763
14,Cost-to-sample,Cut off,stop_aligned,8,2.07123414765824,-0.382151053510783,0.711711720636087,2.48451876317447,-5.3549004604428,-5.19601737708313,2.68275817338783,0.229372972218806,0.087360575104227,0.860485006691324,1.20236458930753,-9.16121146133789,-8.92288683629838,-3.72686945921525
15,Biased-prior,Cost-to-sample,stop_aligned,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,Cost-to-sample,Cost-to-sample,stop_aligned,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,Biased-prior,Biased-prior,stop_aligned,8,0.678060721310613,-0.00186281390228412,0.0394398435194638,0.00354958529438869,-57.7629283398441,-57.6040452564845,0.652093292517328,-0.0278302426955693,-0.003709632684755,0.665070544631255,0.00123767435221388,-64.1917017955803,-63.9533771705408,-6.34933191405634
16,Cost-to-sample,Biased-prior,stop_aligned,8,0.942204691123531,-0.102747015668949,0.935797393587171,0.0304199538896659,-40.5767843969764,-40.4179013136167,1.0063432682183,-0.0386084385741806,0.00916265387068118,0.965565139599782,0.0163156439294092,-43.5605793827566,-43.3222547577171,-2.90435344410035
17,Biased-prior,Biased-prior,stop_aligned,8,0.855838987148732,0.00604312923130156,0.282969195778865,0.00388661665092852,-57.0372623762704,-56.8783792929107,0.825264531038692,-0.0245313268787379,-0.00436777944429132,0.874254096288786,0.000681597108900962,-68.9641069261913,-68.7257823011518,-11.8474030082411
17,Cost-to-sample,Biased-prior,stop_aligned,8,1.01994932899563,-0.0600028075622285,0.924420982023861,0.0123630004261534,-47.779909161337,-47.6210260779773,1.04300210273456,-0.0369500338232913,0.00329325339127678,0.935559744359297,0.0105409534190952,-47.0554305953609,-46.8171059703214,0.803920107655905
18,Biased-prior,Biased-prior,stop_aligned,8,0.821669161337924,-0.0143734672288865,0.94831994861241,0.000472868546330966,-73.8890773160906,-73.7301942327309,0.819780404338264,-0.016262224228546,-0.000269822428522756,0.949656691509306,0.000460637450318067,-72.0987264630511,-71.8604018380116,1.86979239471933
18,Cost-to-sample,Biased-prior,stop_aligned,8,0.878731248846811,-0.02496169041861,0.917718186910941,0.00234634456890467,-61.0747056491988,-60.9158225658391,0.892149019699589,-0.0115439195658309,0.00191682440753989,0.939364603186101,0.00172907631293543,-61.5168758231898,-61.2785511981503,-0.36272863231116
19,Biased-prior,Biased-prior,stop_aligned,8,0.87406589870067,0.00178995688415426,0.248521488724767,0.000406899400665999,-75.0910889405165,-74.9322058571568,0.869406096021118,-0.00286984579539728,-0.000665686097078767,0.386013597006842,0.00033245222005222,-74.7076475917198,-74.4693229666803,0.462882890476564
19,Cost-to-sample,Biased-prior,stop_aligned,8,1.06458805998219,-0.0164919317868391,0.614822715092783,0.0071565401661758,-52.1533613879275,-51.9944783045678,1.09922919046548,0.0181491986964534,0.00494873292618467,0.83626210126402,0.00304222729362541,-56.9968552890649,-56.7585306640254,-4.76405235945761
20,Biased-prior,Biased-prior,stop_aligned,8,0.773549542679801,-0.0103636797578726,0.65537055004324,0.00237215315183879,-60.9871902005467,-60.828307117187,0.771155977744474,-0.0127572446931999,-0.000341937847903873,0.658224282744623,0.00235251034121149,-59.0537106588411,-58.8153860338016,2.01292108338544
20,Cost-to-sample,Biased-prior,stop_aligned,8,0.852874607672301,-0.0195333973824886,0.594704259758299,0.0109213380727067,-48.7718265897701,-48.6129435064104,0.8910831777357,0.0186751726809109,0.00545836715191423,0.780455173749785,0.00591598438257046,-51.6763113254393,-51.4379867003998,-2.82504319398935
21,Biased-prior,Biased-prior,stop_aligned,8,0.816213609115938,0.0111175136038299,0.828934694990463,0.00107128801966677,-67.3466811153954,-67.1877980320358,0.80383090675381,-0.00126518875829839,-0.00176895748030402,0.912880646822773,0.000545580644390038,-70.7448117565508,-70.5064871315113,-3.31868909947552
21,Cost-to-sample,Biased-prior,stop_aligned,8,0.952300297968121,-0.0957786616419497,0.808903702931902,0.0910211392332413,-31.8088403348483,-31.6499572514886,1.07725222860786,0.0291732689977892,0.017850275805677,0.921288909490471,0.0374909050483331,-36.9047875931657,-36.6664629681262,-5.0165057166376
22,Biased-prior,Cost-to-sample,stop_aligned,8,0.89025287946668,0.000494581103240876,0.0123937400793466,0.000818664160964837,-69.4982252780846,-69.3393421947249,0.88385750015164,-0.00590079821179892,-0.000913625616434227,0.181563944109165,0.000678432584108035,-69.0013358840019,-68.7630112589624,0.576330935762584
22,Cost-to-sample,Cost-to-sample,stop_aligned,8,1.07024008929828,-0.0401840300999473,0.930631078719766,0.0050552619042447,-54.9341372688236,-54.775254185464,1.09016189639187,-0.0202622230063543,0.0028459724419419,0.949303126201464,0.00369453596867545,-55.442734861817,-55.2044102367775,-0.429156051313541
23,Biased-prior,Biased-prior,stop_aligned,8,0.760110322279923,-0.00740752073532556,0.378275581430153,0.0037877792401802,-57.2433354061114,-57.0844523227517,0.736353451222032,-0.0311643917932167,-0.00339383872255586,0.695893465455481,0.00185273150602732,-60.9642862461319,-60.7259616210924,-3.64150929834067
23,Cost-to-sample,Biased-prior,stop_aligned,8,0.974591365435199,-0.0896838491399011,0.948373878495921,0.0183894053141401,-44.603376960216,-44.4444938768564,1.02550769772243,-0.0387675168526719,0.00727376175531848,0.973327250439729,0.00950092682185357,-47.8864597329524,-47.6481351079129,-3.20364123105654
24,Biased-prior,Biased-prior,stop_aligned,8,0.740617327096167,-0.0088083414444826,0.702594136709363,0.00137937572207803,-65.3245263932097,-65.1656433098501,0.727562971248307,-0.0218626972923426,-0.0018649079782657,0.828571073498443,0.000795091585155004,-67.731958321377,-67.4936336963375,-2.3279903864874
24,Cost-to-sample,Biased-prior,stop_aligned,8,0.856642120686203,-0.0405891490264465,0.965416977420455,0.00247866137459911,-60.635825396154,-60.4769423127943,0.865043777127796,-0.0321874925848534,0.00120023663451333,0.968793648730038,0.00223664595415602,-59.4577553506106,-59.2194307255711,1.25751158722323
25,Biased-prior,Biased-prior,stop_aligned,8,0.483972866049331,0.0401540442116915,0.23849038505193,0.216228229602057,-24.8868988182257,-24.7280157348661,0.672433393934591,0.228614572096952,0.0269229325550372,0.66735183237582,0.0944543876450594,-29.5126381848623,-29.2743135598228,-4.54629782495679
25,Cost-to-sample,Biased-prior,stop_aligned,8,-0.0113058210793493,0.0296374110423013,0.609251686489664,0.0236608416743436,-42.5870031121523,-42.4281200287926,0.0313679431276843,0.0723111752493349,0.00609625202957624,0.712361981842134,0.0174172411545807,-43.0378898726172,-42.7995652475777,-0.371445218785084
26,Biased-prior,Cost-to-sample,stop_aligned,8,0.799442405365173,0.0143868356414269,0.616995746298236,0.00539636456826031,-54.4117705752919,-54.2528874919322,0.77265584798512,-0.0123997217386259,-0.00382665105429323,0.791597788834748,0.00293629717531801,-57.2803799782441,-57.0420553532046,-2.78916786127235
26,Cost-to-sample,Cost-to-sample,stop_aligned,8,150.944827920381,-10.0275435995027,0.889309720288579,525.647803477486,37.4815189732357,37.6404020565954,152.157494726269,-8.81487679361496,0.173238115126822,0.890371442278485,520.605880795993,39.4044139760466,39.6427386010861,2.00233654449071
27,Biased-prior,Biased-prior,stop_aligned,8,0.904071401333281,0.00995529683179224,0.731295838831576,0.00152946311377987,-64.4982404229263,-64.3393573395666,0.88501407580445,-0.00910202869703799,-0.00272247507554716,0.950058144035542,0.000284268863568018,-75.960252852952,-75.7219282279124,-11.3825708883459
27,Cost-to-sample,Biased-prior,stop_aligned,8,3.51834390003984,-0.745761204493377,0.680214101872085,10.9815221414312,6.53418010671317,6.69306319007285,4.77652526363672,0.512420159103507,0.179740194799555,0.838264816782134,5.55402382016542,3.08064908820979,3.31897371324929,-3.37408947682355
28,Biased-prior,Biased-prior,stop_aligned,6,0.640152828565834,-0.0274420580361558,0.427524750847011,0.0176468363348261,-30.9737493522972,-31.3902304138411,0.685923646007381,0.0412141681261649,0.0137312452324642,0.655877619547202,0.0106077447644875,-32.0275822543146,-32.6523038466304,-1.26207343278926
28,Cost-to-sample,Biased-prior,stop_aligned,6,-86.2732765320949,-0.0100523596288576,0.557318283033978,0.00140463141908016,-46.1584388900878,-46.5749199516317,-86.285426513394,-0.0282773315775839,-0.00364499438974634,0.713640139299534,0.000908621345963938,-46.7720494853778,-47.3967710776937,-0.821851126061958
29,Biased-prior,Biased-prior,stop_aligned,8,0.783735009060531,-0.00133694847406745,0.0190127188104864,0.0038734484598329,-57.0644130839969,-56.9055300006372,0.757399444947155,-0.0276725125874436,-0.00376222344476801,0.621245023002375,0.00149552181810813,-62.6777730600607,-62.4394484350212,-5.53391843438398
29,Cost-to-sample,Biased-prior,stop_aligned,8,1.00049800877911,-0.100758647981706,0.821684964031863,0.0925329863777573,-31.677053041795,-31.5181699584353,1.13094707992876,0.0296904231679432,0.0186355815928071,0.934116092770813,0.0341891229589926,-37.6423141545141,-37.4039895294746,-5.88581957103922
30,Biased-prior,Cost-to-sample,stop_aligned,8,0.808550300591452,-0.00760077345906568,0.43707999890731,0.00312500426271274,-58.7820893872517,-58.623206303892,0.780435244820911,-0.0357158292296057,-0.00401643653864855,0.925268073286594,0.000414868167922278,-72.935930380301,-72.6976057552615,-14.0743994513695
30,Cost-to-sample,Cost-to-sample,stop_aligned,8,0.933410444849541,-0.0507231922951252,0.964328310946964,0.00399724901012254,-56.8127235489458,-56.6538404655862,0.909048807650398,-0.0750848294942678,-0.00348023388559178,0.982487172363705,0.0019624283231878,-60.5041133909676,-60.2657887659281,-3.61194830034189
