Subject,Model,BestFitModel,Mode,NPoints,LinearIntercept,LinearSlope,LinearR2,LinearSSE,LinearAIC,LinearBIC,QuadIntercept,QuadSlope,QuadTerm,QuadR2,QuadSSE,QuadAIC,QuadBIC,DeltaBIC_QuadMinusLinear
16,Biased-prior,Biased-prior,absolute,7,0.734355486282944,-0.015043928316632,0.260525241012016,0.0179868076455904,-37.7481879319987,-37.8563676338881,0.574492424433305,0.0915314462497943,-0.0133219218208033,0.87341492530675,0.00307902516162446,-48.1033667098165,-48.2656362626505,-10.4092686287624
16,Cost-to-sample,Biased-prior,absolute,7,1.9284356995385,-0.194033039133481,0.995503981847416,0.00476095918158485,-47.0525138995058,-47.1606936013952,1.83912604004441,-0.134493266137425,-0.00744247162450711,0.999897852410174,0.000108166935531109,-71.5442148172786,-71.7064843701127,-24.5457907687175
17,Biased-prior,Biased-prior,absolute,7,0.855892502869319,-0.00608398704513097,0.10880953125318,0.00848864137963645,-43.0045552653276,-43.112734967217,0.753140754950673,0.0624171782339663,-0.00856264565988717,0.755397437945077,0.0023298537211066,-50.055019601501,-50.2172891543351,-7.10455418711809
17,Cost-to-sample,Biased-prior,absolute,7,1.65126064392964,-0.13578281268504,0.995313809993263,0.00243056643543912,-51.7587876779154,-51.8669673798048,1.59053243872885,-0.0952973425511822,-0.00506068376673227,0.999461536222606,0.000279282739742311,-64.9043722397583,-65.0666417925924,-13.1996744127876
18,Biased-prior,Biased-prior,absolute,7,0.967866324556212,-0.0361917186313188,0.78247607165597,0.0101955912819354,-41.7219701991191,-41.8301499010085,0.838385150314238,0.0501290641966638,-0.0107900978534978,0.99112909070859,0.000415789500138577,-62.1186910887454,-62.2809606415795,-20.450810740571
18,Cost-to-sample,Biased-prior,absolute,7,1.12753098408706,-0.0603756225749195,0.92786932817154,0.00793440626638221,-43.4771983105777,-43.5853780124671,1.01445767358063,0.0150065844293647,-0.00942277587553554,0.995671335570463,0.000476155029534006,-61.1697404946124,-61.3320100474465,-17.7466320349793
19,Biased-prior,Biased-prior,absolute,7,0.93170780638834,-0.0197956750081624,0.443998322562452,0.0137402120239136,-39.6333709715307,-39.7415506734201,0.791243977412477,0.0738468776424134,-0.011705319081322,0.909722159995847,0.00223099446108656,-50.3585259670615,-50.5207955198956,-10.7792448464755
19,Cost-to-sample,Biased-prior,absolute,7,1.36137185483493,-0.0916697600460757,0.980530196285578,0.00467208592050591,-47.1844185451297,-47.2925982470191,1.27810122601942,-0.0361560075024038,-0.006939219067959,0.997386068674215,0.000627253973563397,-59.2404843082812,-59.4027538611152,-12.1101556140962
20,Biased-prior,Biased-prior,absolute,7,0.897744445475615,-0.0329631612613627,0.716638881794339,0.0120297231249541,-40.5639943958843,-40.6721740977737,0.758180425554289,0.0600795186861883,-0.0116303349934439,0.984277241863286,0.000667488991937177,-58.8052846585274,-58.9675542113614,-18.2953801135877
20,Cost-to-sample,Biased-prior,absolute,7,1.1011855994246,-0.0672832860612601,0.941531732469426,0.00787150332033176,-43.5329145532366,-43.641094255126,0.987723589262283,0.00835805404695174,-0.0094551675135265,0.997311960265441,0.000361887132788708,-63.0906183218038,-63.2528878746379,-19.6117936195119
21,Biased-prior,Biased-prior,absolute,7,0.740639958604514,0.0135890342282198,0.831728431986771,0.00104607882321208,-57.6603169590421,-57.7684966609315,0.717175979016139,0.0292316872871365,-0.0019553316323646,0.883389867489349,0.000724919792639932,-58.227517823885,-58.3897873767191,-0.621290715787566
21,Cost-to-sample,Biased-prior,absolute,7,1.91267872817449,-0.179450676833885,0.99671991858677,0.00296728812561753,-50.3621188695215,-50.4702985714109,1.84934664792186,-0.137229289998797,-0.00527767335438596,0.999306279959167,0.000627565898627561,-59.2370041665612,-59.3992737193953,-8.92897514798437
22,Biased-prior,Cost-to-sample,absolute,7,0.933168080779178,-0.013219403816197,0.322843080829064,0.0102631247366393,-41.6757565560405,-41.7839362579299,0.816142420999281,0.0647977027037343,-0.00975213831499143,0.84993784684017,0.00227437179260254,-50.2237308422064,-50.3860003950404,-8.60206413711057
22,Cost-to-sample,Cost-to-sample,absolute,7,1.51027158453147,-0.105808868428296,0.99174843714491,0.00260817578498713,-51.2651006881784,-51.3732803900677,1.45204179406459,-0.0669890081170411,-0.00485248253890687,0.998006019908902,0.000630262494593929,-59.206990214284,-59.3692597671181,-7.99597937705032
23,Biased-prior,Biased-prior,absolute,7,0.865668610142935,-0.024318992085105,0.479193649714006,0.017997591532943,-37.7439923797344,-37.8521720816237,0.700571856906023,0.0857455100728368,-0.0137580627697427,0.939297363956746,0.0020977110741439,-50.7897304971147,-50.9520000499488,-13.099827968325
23,Cost-to-sample,Biased-prior,absolute,7,1.8210691176197,-0.165277295362178,0.995672899241154,0.00332402856838219,-49.5674156955119,-49.6755953974013,1.74985581319493,-0.117801759078995,-0.00593444203539783,0.999523879842498,0.000365749977576528,-63.0162950989928,-63.1785646518269,-13.5029692544256
24,Biased-prior,Biased-prior,absolute,7,0.870355589477274,-0.0326840280782661,0.690392999943299,0.0134135450799784,-39.8018028333059,-39.9099825351953,0.722441569221993,0.0659253187585879,-0.0123261683546068,0.984972604283055,0.000651053270265186,-58.979804678561,-59.1420742313951,-19.2320916961998
